,text,meta_text
940,this one is worth every penny its listed for and then some more . . what price do you have in mind ? ,inquire
941,1297$ ,init-price
942,"i'm sorry but that's very , very , low for this area . it's actually offensive to low ball me like that ",vague-price
943,well then i guess i will not be able to afford this one and will pass it ! thank you though appreciate your time and effort ! ,thanks
944,"okay , best of luck in your search ",thanks
945,<end>,<end>
946,hi ! are you interested in renting out this unit ? ,intro
947,"yes , i am . how's the flooring ",inquire
948,"it is great . actually , it was just refinished . it is ready for a new tenant ! ",inform
949,"that's great , but what are the faults ",inquire
950,"well , we don't accept dogs . but other than that i cannot think of anything . ",inform
951,"that's too bad , i actually have 22 dogs , but i am willing to do 2000 ",init-price
952,i'm going to be honest-that is not going to get the job done . i can do 2700 . ,counter-price
953,what ? you listed 2695 ,counter-price
954,that is what we are willing to go down to . would that work better for you ? ,inquire
955,no ,inform
956,<end>,<end>
957,hi . are you interested in my home for rent ? ,intro
958,yes sir ! how much is the rent ? ,inquire
959,"i am asking $3 , 000 . ",init-price
960,are you willing to go lower ? ,vague-price
961,"if you signed a two year lease , i could do $2500 . ",counter-price
962,do i need to give you deposit ? is there any deal on the deposit ? ,inquire
963,just 2 months rent . does that seem fair ? i could throw in a $100 gift card for groceries . ,inform
964,great . deal ! ,agree
965,<end>,<end>
966,"hello , i was looking at your bike . is it for an adult or child ? and any issues ? how old is it ? ",inquire
967,"this bike has no issues . i've only had it for a year . it's better for a teenager or adult 4'8"" or taller . ",inform
968,"ok perfect , im looking for my son . is it all black ? would you be willing to take $130 ? ",init-price
969,it is all black . it has 21 speeds and rides very comfortably . i'd be willing to part with it for $135 ,counter-price
970,$135 is fair . ill take it . thanks ! ,agree
971,<end>,<end>
972,how does it ride ,inquire
973,hi . this is a beautiful classic car . they don't make them like this anymore . and a steal at $20000 ,init-price
974,are you the original owner ,inquire
975,"i rebuilt this baby on my own . using all original parts , have certification on everything . it rides smooth , like buttah , ",inform
976,so thats only one owner ,inform
977,"well . it probably had more owners before me , but she started as just a frame , so i am the only one that deove this version . ",supplemental
978,how is 15000 ,counter-price
979,i can't go that low . this is a classic . freshly waxed and detailed . i will do 17500 . ,counter-price
980,17500 is great a deal ,agree
981,<end>,<end>
982,were you interested in the bike today ? ,intro
983,yes i am . ,intro
984,it's a great bike . it carbon fsa drop bars ad in is great condition ,intro
985,it certainly seems like it's in great condition . how much ? ,inquire
986,1000,init-price
987,seems a little pricey . ,vague-price
988,"the bike has 50mm carbon wheels , tuned up by a professional . it's worth it and i can deliver it to you . ",disagree
989,that would be awesome but how about 500 . 00 ,counter-price
990,i cna't go that way ,disagree
991,that understandable . 750 ,counter-price
992,"i could do 950 with free delivery , and i'll even throw in a warranty for you ",counter-price
993,how long is the warranty ? ,inquire
994,1 year ,inform
995,can we agree to 900 . 00 ? and a 50 . 00 gift certificate to tgif ,counter-price
996,sure that would be fine ,agree
997,<end>,<end>
998,hi there how are you ,intro
999,"hi , i saw your condo is for rent . it looks great . are utilities included ? ",inquire
1000,"hi there , and thank you for your interest . at this point no , utilities are not included . ",inform
1001,i'm on a fixed budget right now due to school and only being able to work part time . would you be willing to rent it out to me for $1800 a month ? ,init-price
1002,"how about this , i'll meet you in the middle at $2100 ",counter-price
1003,i can make that work . thank you for working with me . ,agree
1004,<end>,<end>
1005,"hello , i am interested in your bike . what condition is it in ? how well does it ride ? ",inquire
1006,its in a good condition and rides very well ,inform
1007,that's good . i can't afford $100 for it . would 60 work with you ? ,init-price
1008,i could do $80 plus pick up ! ,counter-price
1009,how about $70 . i'll come and pick it up and then ride it home . ,counter-price
1010,okay then but you will have to pay me right away ? ,inquire
1011,i can do that . ' ,inform
1012,okay then you got a deal ! ,agree
1013,<end>,<end>
1014,hello ! ,intro
1015,"hi , i am very interested in your bike standrack ",intro
1016,terrific ! it's brand new and in an unopened box . amazon has a good picture of what it looks ike . ,intro
1017,awesome ! how long have you had it ? ,inquire
1018,"just a couple of weeks , actually . i had bought this one , but then received an exact duplicate as a gift , so i am letting this one go . ",inform
1019,oh wow ! that is an awesome gift ! i am actually buying it as a gift for my sons ! would you be able to take 30 ? we could pick it up from you today ,init-price
1020,"i appreciate your offer , but i was really hoping for a bit more , as it is pretty much half price as it is . could you do maybe to $40 ? ",counter-price
1021,i can do 40 ? do you have any bike locks you could throw in ? ,inquire
1022,absolutely ! i have 4 bike locks that are all yours . ,inform
1023,thats perfect ! ,agree
1024,it's a deal then ! ,agree
1025,<end>,<end>
1026,hi there ! how are you ? ,intro
1027,hi ! i am great . i'm interested in your unit ,intro
1028,great ! it's a really nice place with hardwood floors and a short walk to cal . ,intro
1029,are pets allowed ? i have a cat ,inquire
1030,"oh yes , cats are allowed , although dogs are not . there is an extra deposit for cats , but if you buy today , i will wave the deposit for you ! ",inform
1031,great ! can i put in an offer at $1600 for the unit ? ,init-price
1032,"well , that's quite a bit lower than what i was asking . it is a really nice studio apartment . how about we meet somewhere in the middle ? how about $1800 ? ",counter-price
1033,that is perfect . ,agree
1034,great ! ,thanks
1035,<end>,<end>
1036,hello ,intro
1037,hello . i am interested in your table ,intro
1038,thanks . it is in great condition and you can use it as sewing table or a night stand . ,intro
1039,what size is it ? ,inquire
1040,it is about 40 inch tall ,inform
1041,is it solid wood or other material ? ,inquire
1042,it has metal frame and wood on top ,inform
1043,ok . i can make you an offer of $15 ,init-price
1044,ouch i think it will be too low . i'll give it to you for $20 if you can pick it up . ,counter-price
1045,i will pick it up tonight for $18 ,counter-price
1046,alright . will see you then ,agree
1047,<end>,<end>
1048,i'm interested in the ford fusion you advertised . ,intro
1049,it is a great car . it has been well maintained and is a hybrid so is great on gas . ,intro
1050,did you drive it for family occasions or work ? ,inquire
1051,mostly for work . it just has a few cosmetic flaws . ,inform
1052,"$7995 is more than i want to pay , but i am interested would you be willing to take $5500 ? ",init-price
1053,can we meet at $6000 ? ,counter-price
1054,sure . i can do $6000 . i am looking forward to completing our transaction . ,agree
1055,<end>,<end>
1056,i'm interested in the drone . ,intro
1057,it's really an awesome quadcopter and so much fun ! ,intro
1058,and you said there's never been a crash ? does it come with any spare parts if it would crash ? ,inquire
1059,"the listing didn't include any , but i could throw a few in if you want to buy today . i have a spare body , rotors and an extra sd card . ",inform
1060,what's your lowest price ? ,inquire
1061,"well , what would you be willing to offer with those extras ? i'm asking $300 , it retails $500 and i'd like new . not to mention all the extras . ",init-price
1062,i have $150 cash in hand . ,counter-price
1063,"i can't go that low , would you do $225 ? ",counter-price
1064,how about $200 and i pick it up now ? ,counter-price
1065,"i can do that if you come right now , with cash . ",agree
1066,<end>,<end>
1067,hi ,intro
1068,hi ,intro
1069,i'm asking $90 for the square speaker . ,init-price
1070,what is so special about the square speaker ? ,inquire
1071,"great sound , the size , no grill ",inform
1072,well i looked up the specs on this speaker and the list price is $20 do you have any other offers you want to throw in with the speaker ? ,counter-price
1073,are you offering $20 ? ,inquire
1074,i am offering $10 ,counter-price
1075,i was thinking more like $17 ,counter-price
1076,what is the quality of the speaker ? what condition is it in ? ,inquire
1077,"great condition , sounds great ",inform
1078,i can do 17 . ,agree
1079,sold ,agree
1080,<end>,<end>
1081,hi are you interested in this radio ? ,intro
1082,hello ! i am very interested in this radio . how old is it ? ,inquire
1083,its not old at all . its just newly made and very good looking ! ,inform
1084,i see it is missing a small trim piece . i really do like it . i would like to make an offer . would you accept $22 ? ,init-price
1085,yes of course ! 22 sounds reasonable and fair amount to me . but you will have to come get it because its really heavy . so you can come pick it up then ! ,agree
1086,okay ! great ! we have a deal ! ,agree
1087,yes we do . please let me know your details and we can go from there ! thanks for your business ! ,thanks
1088,<end>,<end>
1089,"hi there , can i ask why you're selling ? ",inquire
1090,hi . sure . i'm in the process of moving and won't have room for these tables . ,inform
1091,"ahh , makes sense . is there anything wrong with them ? ",inquire
1092,no sir . they are in great condition . i'm offering them for 100 . 00 for a set of 3 . ,init-price
1093,"yes , i saw that but i'm worried about the larger table since the picture isn't very clear and i can't tell whether all the legs are okay or not , do you have a better picture ? ",inquire
1094,all four legs are there . ,inform
1095,"okay , thanks but i'd feel more comfortable if you could show me another picture to prove this ",inquire
1096,i would be willing to send you another picture . ,inform
1097,"awesome , thank you . now let's talk price . i can do $75 for all 3 , right now . cash . ",counter-price
1098,what about 80 ? these tables are one-of-a-kind . i'm pretty sure you won't be able to find them anywhere else . ,counter-price
1099,"there are very pretty so sure , $80 works . ",agree
1100,<end>,<end>
1101,"hi there , are you interested in my couch ? ",intro
1102,hello ! i am very interested in your couch . it looks lovely . ,intro
1103,yes . is it in good condition ? ,inquire
1104,yes very good condition . only 4 years old lightly used . i got it from ikea . has a machine washable cover so it's perfect if you have pets . i'm asking $150 and i'm pretty firm on that . ,init-price
1105,"okay . i really would like to purchase it , but since it is four years old i was thinking more around 130 . if it helps , i can come get it today . ",counter-price
1106,"yea , that's a fair price . deal . ",agree
1107,<end>,<end>
1108,"i saw the double lounger for sale , and it's brand new , correct ? ",inquire
1109,"yes , brand new , still in box ",inform
1110,what color is it ? ,inquire
1111,it's a simple tan colored lounger . ,inform
1112,would you accept 70 ? ,init-price
1113,would you be willing to go up to 75 ? ,counter-price
1114,that's fine with me . ,agree
1115,<end>,<end>
1116,"hi , interested in my tubeless tire kit ? ",intro
1117,hi ! how are you ? i'm interested in the tubeless tire kit you have available . ,intro
1118,awesome . it's still available . it's new . i'm asking $40 . it's originally $50 new in stores . ,init-price
1119,have you used something like it before ? is it easy to use ? ,inquire
1120,i actually haven't . i am a compulsive shopper who can't say no to salesmen . someone sold it to me and i don't even know what it is . but there are directions and it sounds easy . ,inform
1121,ok sounds great ! would you take $20 for it ? ,counter-price
1122,$30 and you have a deal ! ,counter-price
1123,can you meet somewhere or bring it to me ? ,inquire
1124,i could drop it off . ,inform
1125,ok $30 sounds great ! you have a deal ! ,agree
1126,<end>,<end>
1127,"hello , i was interested in purchasing your ipad air . could you tell me a bit more about it ? ",inquire
1128,"sure , it is an ipad air 2 and is the 64gb version . it is wifi and cellular ready . it's in excellent condition with no scratches and works perfectly ! it even comes with the original box . ",inform
1129,you are asking $400 for this item correct ? ,init-price
1130,would you be willing to go a bit lower ? it is middle of the week i could perhaps pay soon with cash . ,vague-price
1131,if you pay today i'd be willing to knock $25 off the price . ,counter-price
1132,"i don't see any accessories listed with this specific ipad , would you perhaps go $320 if i come today ? ",counter-price
1133,"i'm sorry , it's worth $500 in it's like new condition . it's adult owned , from a non-smoking home . i'd really like to get no less than $375 . ",counter-price
1134,i could actually get a refurb from walmart with a 1 year warranty for $15 more than what youre asking there . ,counter-price
1135,"this one has only been owned be one person , hasn't been dropped and has no smoke residue . how about $360 ? ",counter-price
1136,$350 and ill jump in the car right now . ,counter-price
1137,ah man you are twisting my arm . i like you and i can tell you like a bargain . it's a deal ,agree
1138,<end>,<end>
1139,i'm interested in the home you advertised . ,intro
1140,"great , it's an amazing home . i am renting the upstairs bedrooms for $2800 . it is in a nice neighborhood and i'm gone half of every month so you'll basically have the place to yourself half the time . ",init-price
1141,it sounds perfect . would you be willing to take $2500 a month ? ,counter-price
1142,if you pass a credit check and have a security deposit then i can accept that offer . ,agree
1143,<end>,<end>
1144,"hella , i am interested in the furniture you have for sale . ",intro
1145,great ! it is in great shape and really beautiful . ,intro
1146,"yeah , i am sure it is beautiful . the problem as i see it has to do with there being no fabric with the cushions . i can do 900 . ",init-price
1147,that is a little low . how about we meet in the middle around 1000 ? ,counter-price
1148,works for me . ,agree
1149,<end>,<end>
1150,"hi , i am very interested in your car ",intro
1151,"great ! it's in really shape , very dependable car . ",intro
1152,are there any issues ? ,inquire
1153,"no major issues at all , the only this is a small rip on the driver's side seat , but it's hardly noticeable . ",inform
1154,would you take 3150 if i picked it up tonight ? ,init-price
1155,"i appreciate your offer , but i was hoping for just a bit more . do you think you could come up to $3300 ? ",counter-price
1156,"if you can throw in seat covers , i can do 3300 ",agree
1157,i can totally throw in the seat covers . you've got a deal ! ,agree
1158,<end>,<end>
1159,"hi , i am very interested in your car ",intro
1160,great ! do you have any questions ? ,intro
1161,how does it run ? ,inquire
1162,it runs great ! i keep up with all oil changes and tune ups . no issues ,inform
1163,thats great ! would you accept any lower ? ,inquire
1164,how much lower ? give me your best offer . i might work with you ! ,inquire
1165,my budget is 3510 max ,init-price
1166,can you pick it up tonight ? ,inquire
1167,i can ! ,inform
1168,you have a deal then ! 3510 ! ,agree
1169,great ! see you soon ! ,thanks
1170,<end>,<end>
1171,hello ,intro
1172,hi ! ,intro
1173,were you interested in the red 21 speed bicycle that is for sell ? ,inquire
1174,<end>,<end>
1175,hi ! interested in my home for rent ? ,intro
1176,hi . i saw your top floor unit listing and i am very interested . ,intro
1177,yes . it's still open . would you like to come see it ? no rental fee ! plus you get a garage . i'm asking $2400 . ,init-price
1178,"i would love to see it . $2400 seems somewhat high for the neighborhood though , is it negotiable ? ",vague-price
1179,"yeah , i just can't go too low . we have a great security system in place though and the police patrol the area well . ",agree
1180,"right . but most of the units that i have been looking at pay utilities as well as garbage and recycling , and they typically run around $2100 . ",counter-price
1181,"i could do $2100 and throw in garbage , recycling , and water . ",agree
1182,that sounds amazing . i can sign immediately . ,agree
1183,<end>,<end>
1184,hi were you interested in the penthouse ? ,intro
1185,hi . i am interested in a one bedroom unit to lease this october ,intro
1186,that's great ! did you have any questions about it ? ,intro
1187,are any amenities or utilities included ? ,inquire
1188,"we have a pool and a hot tub . you get access to the gym as much as you like too . we pay gas and sewage , you just pay your electricity ! ",inform
1189,that is awesome ! i love the look of the place . the price is a tad high though . is it possible i could lease a unit at $2300 ? ,init-price
1190,if you sign a two year lease i could do that for sure ,agree
1191,great ! i can sign today ! ,agree
1192,awesome ! you got a deal ! ,agree
1193,<end>,<end>
1194,"hi , how are you ? ",intro
1195,"i am well , how are you ? ",intro
1196,"i'm doing okay . i noticed the lounger has never been used and is still in the box , correct ? ",inquire
1197,"yes , this is correct . purchased it , changed my mind , and it's too much work to send it back . ",inform
1198,"i just moved into my first home with my children , and i'm a little strapped for cash but really need to furnish my home . would 49 be okay ? ",init-price
1199,that's only half of what i paid . . . . could you do 70 for it ? ,counter-price
1200,"i've only 60 at the moment , could you accept 60 ? ",counter-price
1201,"sure , i'll accept 60 ",agree
1202,thank you ! ,thanks
1203,<end>,<end>
1204,hi . interested in my phone ? ,intro
1205,"hi , yes , how much storage does the phone have ? ",inquire
1206,it's actually this new technology call unlimited cloud . ,inform
1207,"okay , what size is the phone ? ",inquire
1208,it's yuge . ,inform
1209,would you take $525 ? ,init-price
1210,$600 and you have a deal . ,counter-price
1211,does it come with a case ? ,inquire
1212,yep ! i actually have two . one is a lifeproof (water proof case) . ,inform
1213,"okay great , can you do $575 ? ",counter-price
1214,i guess . sure ! ,agree
1215,<end>,<end>
1216,"hello there , i want to inquire about your apt ? hows the neighborhood ? do you allow pets ? ",inquire
1217,hello . the neighborhood is quiet and safe . yes pets are allowed . ,inform
1218,"great , are any utilities included in the price ? i see the gym is correct ? ",inquire
1219,i can pay for your water bill if your willing to pay today . yes we have a new fitness center ! ,inform
1220,"can we work out a deal for the rent price . its a little steep on my end , i can sign a one year lease and pay the deposit and first two months up front , possibly the 3rd month up front too if we work out a decent deal . ",inquire
1221,i can offer you $1650 that is $300 off ! ! ,init-price
1222,"that would be amazing , i will take it . can we meet tomorrow to look at the place and sign the paperwork ? ",agree
1223,yes tomorrow will be a great day . ,agree
1224,great ! ,thanks
1225,<end>,<end>
1226,hi there is the car still there ? ,inquire
1227,yes it is ,inform
1228,how old is it ? ,inquire
1229,the car is a 2016 ,inform
1230,and how is the ride ? ,inquire
1231,this car is just great . i just love it . is has all power and leather seats . ,inform
1232,did it go any mechanical service recently ? ,inquire
1233,it has been looked over and is in good condition . you could test drive it and take it to your mechanic for verification if you would like . ,inform
1234,okay sounds good to me . what about the price ? its way too high for me . is there room for negotiation here ? ,inquire
1235,i could come down to 15000 and throw in a 2 year warranty on the power train . i can also give you the first 3 oil changes for free . ,init-price
1236,wow my budget is somewhere around $10990 ,counter-price
1237,"i just can't do that low , i'm sorry . i tell you what i'll do 14500 for you . it is a good price for a car 1 year old with only 1523 miles . ",counter-price
1238,does 12000$ sound reasonable ? please i am really on a tight budget ? ,counter-price
1239,i'm sorry but that's 5000 under the blue book value of this car . my final offer is 14000 that's the best i can do . i need to pay off the car myself . ,counter-price
1240,okay would you be willing to accept installments ? i mean i can pay monthly ? ,inquire
1241,yes that would be just fine . ,inform
1242,okay then we've got it covered ! thanks ,agree
1243,that's great glad we could make this deal work . ,agree
1244,<end>,<end>
1245,is the unit still available ? ,inquire
1246,"yes , the unit is still available . i have 2 others interested in this unit . ",inform
1247,yeah i can imagine . the location is great ! its very spacious too . is there any deposit needed if we finalize the deal ? ,inquire
1248,deposit is dependent on credit review . good credit would only require a pet deposit of $150 ,inform
1249,okay that sounds fair . would you accept $1457 ? ,init-price
1250,this apartment is priced for the area as well as all the amenities included . the lowest we could go is $1900 with an added deposit that can be paid over time of $400 . once paid the rent will be secured at $1900 ,counter-price
1251,okay then i think i will accept that . since i was concerned about that ! ,agree
1252,wonderful . you will love your new home ! ,thanks
1253,i am sure i will . cant wait to try ! ,thanks
1254,<end>,<end>
1255,i'm interested in the bmw you have advertised . ,intro
1256,"cool ! what do you think , it's a pretty sweet ride . ",intro
1257,i'd like to take a closer look . how's the body ? is it in pretty good condition ? ,inquire
1258,"no scratches , dings or scuffs , looks like it drive off the showroom floor ! ",inform
1259,"great ! if it's as good as described , i am totally interested . would you be willing to take $2700 for it ? ",init-price
1260,"dont forget , it had fresh oil and brand new tires , not the cheap ones either , there are perellis . ",supplemental
1261,wow ! ,disagree
1262,"so $2700 isn't going to work . are you willing to negotiate , or is your price set ? ",inquire
1263,$3200 cash is reasonable i believe ,counter-price
1264,okay . that i can do . i will get the cash from the bank and be over tonight if that's all right . ,agree
1265,<end>,<end>
1266,"hi , i am interested in your ipad 64gb ",intro
1267,its the ipad of all apples comes with a charger canle clean screen ,intro
1268,does it have any scratches or any other cosmetic issues ? ,inquire
1269,no its in great condition smooth screen no scratches and case is remarkable black and glossy ,inform
1270,my son loves watching netflix so this would be perfect for him to browse on . i will start him off with the original ipad . is the price negotiable ? ,inquire
1271,yes it is 60 ,init-price
1272,i can give you $30 for it if that's possible ,counter-price
1273,that is way too low 59 ,counter-price
1274,$59 is not much of a deal ,disagree
1275,offer a price ,inquire
1276,the lowest i want to go is at least $50 ,counter-price
1277,50 is great lets deal ,agree
1278,great ,thanks
1279,<end>,<end>
1280,"hi , i've been looking for a sub woofer everywhere ! how come you're selling yours ? ",inquire
1281,i have extra ,inform
1282,cool . is there anything wrong with this one ? ,inquire
1283,"nope , just have extra , it's brand new ",inform
1284,how long have you owned it ? ,inquire
1285,<end>,<end>
1286,hi ! interested in your santa cruz nomad . ,intro
1287,hi ! how are you ? ,intro
1288,great ! is this still for sale ? ,inquire
1289,yes it is ! it's brand new and i'm asking $4500 for it . ,init-price
1290,well . i don't have that kind of cash but i could do $2000 and trade you my moped . also come pick up/drop off . ,counter-price
1291,i could do 3500 and trade for the moped . ,counter-price
1292,hmm . . . $3200 and you have a deal . ,counter-price
1293,ok sounds great ! deal ! ,agree
1294,<end>,<end>
1295,hi ,intro
1296,hello ! are you interested in these chairs ? ,intro
1297,yeah . what's included ? ,inquire
1298,just one chair for 49 ,init-price
1299,would you take 65 for both ? ,counter-price
1300,i can do that if you are willing to come get them tonight ,agree
1301,sounds good . i'll pick them up . ,agree
1302,<end>,<end>
1303,hi ! how are you ? ,intro
1304,hey ! ,intro
1305,are you interested in the sofa i have for sale ? ,intro
1306,yes ! i have been looking for a finn grand sofa for some time now ! ,intro
1307,ok great ! it's like new . i'm asking $750 for it . ,init-price
1308,i was thinking more around $375 ,counter-price
1309,i can't go that low it is like new . ,disagree
1310,do you have any other questions about it ? ,inquire
1311,what is the lowest you will go ,inquire
1312,i could do 680 . ,counter-price
1313,i really like this sofa i have $605 cash right now ,counter-price
1314,ok sounds great ! ,agree
1315,<end>,<end>
1316,"hi , how are you ? ",intro
1317,"hi there , are you interested in the hutch ? ",intro
1318,"i am , but i noticed that there seems to be a little distress on the edges . is it sturdy ? ",inquire
1319,that's just how it was painted to look . this is very sturdy good condition hutch . ,inform
1320,"i understand . would you accept 37 dollars ? i'm quite strapped on cash , and i need to save enough to pay for the electric bill and groceries . ",init-price
1321,how about we go to $40 & i'll even drop it off . ,counter-price
1322,that is very generous of you ! thank you . ,agree
1323,<end>,<end>
1324,"hi , i'm really interested in these tables , they're gorgeous ! ",intro
1325,thank you . they are barely used as i moved right after i bought them and did not have room in my new apartment . i'm willing to drive them to you if you can offer my asking price as i'd like to get rid of them . ,intro
1326,"i want them but your asking price is way more than i can afford in my budget right now . i'd gladly take them off your hands for $50 , cash today ",init-price
1327,"how about 80 , with me driving them to you , and i can save them for two weeks if you'd like if you want to get more money together . ",counter-price
1328,"i appreciate it but that's still a little too high . i can drive out and pick them up myself , i have a truck ",vague-price
1329,"my lowest is 70 . if that won't be possible , i will have to pass on your offer . sorry ! ",counter-price
1330,70 works . please send more pictures if you've got any ,agree
1331,<end>,<end>
1332,hi were you interested in the chairs ? ! ,intro
1333,"i am ! they are so ugly they're beautiful . i would like them both . if i come pick them up , could you do $50 for both ? ",init-price
1334,these are at yesteryears marketplace so it would have to be tomorrow . if you wanted both i could do 65 . ,counter-price
1335,"oh . okay . well , i don't have a truck so if you can bring them to me , i could do $65 ! ",agree
1336,that i can do . you got yourself a deal ! ,agree
1337,<end>,<end>
1338,hi . really interested in this bed ! i don't have a truck though . could you drop off ? ,inquire
1339,"hello , are you inquiring about my fabulous princess bunk bed ? its in phenomenal condition . i only used the top bunk for a few sleep overs . i am rather large to fit in this bed anymore . it is great . ",inquire
1340,yeah . i love it . it's kind of old though . could you do $400 and bring to me ? ,init-price
1341,"it is in exquisite condition , this is quite the haul . if i were to move it and deliver i would need $500 . ",counter-price
1342,i could come pick up for $450 . ,counter-price
1343,"tell ya what , $460 and ill load it into your vehicle for you . everything is all disassembled already . ",counter-price
1344,deal ! ,agree
1345,<end>,<end>
1346,hi there are you interested in this home ? ,intro
1347,i am . it's beautiful ! i'd like to come see it if possible . is there a pool ? ,inquire
1348,yes for sure you can ! yes there is a shared pool though ! ,inform
1349,awesome . how about $2500/mth ? i could pay 6 months up front . ,init-price
1350,that sounds reasonable to me . ,agree
1351,"i will have to do some paper work though . so you can't move it until next month , because of the paper work processing . would that be okay with you ? ",inquire
1352,"yeah , that works perfect . i don't start my new job until august 30th . ",inform
1353,well great then ! so when are you gonna come down to see the home and sign on some papers before finalizing ? ,inquire
1354,tomorrow at 3:30pm okay ? ,inquire
1355,yes perfect ! see you then ! ,agree
1356,<end>,<end>
1357,"hi , are the tires of the bike in good condition ? ",inquire
1358,yes they are . i replaced them at the start of the season and just don't have the time to ride like i thought i would . my loss is your gain . ,inform
1359,"great ! how's the body of the bike , any dents or scratches ? ",inquire
1360,"the body is pretty good but the paint could use refreshing . what it lacks in beauty , it more than makes up for in comfort . :) ",inform
1361,what kind of seat does it have ? is it the normal padding or memory foam ? ,inquire
1362,it's not memory foam but it is a high grade foam . just as comfortable for a fraction of the cost . i work on bikes as a mechanic and this one is my baby . but i'd rather see her used than sitting in storage . $60 and she's yours . ,init-price
1363,would you take $54 ? ,counter-price
1364,"sure , if you pay in cash tonight . i can even bring it to you ",agree
1365,"okay perfect , i have the cash right now ! ",agree
1366,<end>,<end>
1367,hi are you interested in my bmw ,intro
1368,i sure am ! she is a beauty ! ,intro
1369,thanks ! any questions ? ,intro
1370,"yes , how many miles are on this vehicle ? ",inquire
1371,"100 , 000 ",inform
1372,has the vehicle been in any accidents ? any flood damage ? ,inquire
1373,no accidents . clean title . very good shape . ,inform
1374,great . i would like to make an offer . would you accept $2500 for the vehicle . i have cash and could pay and pick up vehicle today ,init-price
1375,i will do 3700 but cant go lower than that ,counter-price
1376,i could do $3500 and cover any transfer costs . ,counter-price
1377,okay that sounds good . you are picking up tonight ? ,agree
1378,sure ! ,agree
1379,<end>,<end>
1380,this is a great iphone gold in color 16gb ,intro
1381,"hello i am interested in your iphone 6 factory unlocked , can you give me a little more information on it ? ",inquire
1382,brand is apple a wall charger is includes no scratches  the sites are clean and practically brand new this would be a great new phone for you to have and a plus the gold casings ,inform
1383,will this work on at&t's network ? ,inquire
1384,yes any network you choose to pay ,inform
1385,"thank you , is the price negotiable ? ",inquire
1386,yes asking for 270 ,init-price
1387,are you willing to accept $189 ? ,counter-price
1388,too low of an offer 250 ,counter-price
1389,can i make you another offer for $220 ? ,counter-price
1390,230 is nicer ,counter-price
1391,great ,agree
1392,<end>,<end>
1393,hello there ,intro
1394,hi ! is your bike still for sale ? ,inquire
1395,yes it is . it works great and looks like new ,inform
1396,"i'm really interested . if i came and picked it up , could you do $900 ? ",init-price
1397,i'm afraid my wife will kill me . how about $1050 and i'll give you the cover as well ? ,counter-price
1398,we don't want you ending up on forensic files over a bike . that works for me ! ,agree
1399,thanks . can you pick it up tomorrow ? ,inquire
1400,yes ! i'll be home all day until 6pm . ,inform
1401,thanks . will see you ! ,thanks
1402,<end>,<end>
1403,hi there are you interested in this earphones ? ,intro
1404,"hi , i am . ",intro
1405,they';re just been sitting on my couch . i had gotten them and never really used them . its brand new and unopened ! ,intro
1406,"where did you buy them ? if you haven't opened them , they may not work ? ",inquire
1407,its from best buy ! that's an authentic store so not to worry about that ! ,inform
1408,"sounds good . i see that the basic facts lists them as ear buds /microphone . the package doesn't show a microphone , though . do they include a microphone , or was that a misprint ? ",inquire
1409,sorry its just ear buds . i probably misprinted it . my bad . ,inform
1410,no problem . i think i would like them . can i get a discount if i pick them up myself ? ,inquire
1411,i can give it to you for $2 . ,init-price
1412,that sounds reasonable . ,agree
1413,okay then sounds great ! ,agree
1414,<end>,<end>
1415,hi i am interested in your speaker ,intro
1416,is this still available ? ,inquire
1417,yes it is still available ,inform
1418,what condition would you say it is in ? ,inquire
1419,"it is in good condition , no grill , great sound ",inform
1420,how long have you had the speaker ? ,inquire
1421,i've had it about 5 months . looking to go bigger . ,inform
1422,ok are there any performance issues you know about ? ,inquire
1423,no it still works great . ,inform
1424,ok i would like to make you a offer of 15 . 00 ,init-price
1425,i will take 15 . 00 ,agree
1426,great i'm glad we were able to come to a agreement . can i pick up in 1 hour please ? ,inquire
1427,sure ,inform
1428,<end>,<end>
1429,hello ! ,intro
1430,hi is the chair available ? ,inquire
1431,it is ! the hair is in good shape and is made by hermon miller ! ,inform
1432,is it new or used ? ,inquire
1433,it is used but currently in storage and in good condition . ,inform
1434,any scratches or stains or anything visible ? ,inquire
1435,none that i have noticed . ,inform
1436,are you willing to accept $315 for it ? ,init-price
1437,"if you are willing to pick it up at the storage unit , i can let it go for $345 ",counter-price
1438,can't you go any lower than 345 ? ,inquire
1439,"well , i can go a tad lower to $340 , but that is starting to stretch it . ",inform
1440,okay i will take it for 340 since its a good piece of furniture and worth the price ! thanks ! ,agree
1441,<end>,<end>
1442,"hi , i am interested in this vehicle in your listing ",intro
1443,she has been fully restored and just had an oil change with synthetic . she's a beauty ! $20k and she's yours ! ,init-price
1444,how many miles are on this vehicle ? ,inquire
1445,"57 , 810 ",inform
1446,has the vehicle ever been in an accident ? any flood damage> ,inquire
1447,"no flood damage or accidents . i came by it via an estate sale when one of my dad's friends passed . she was his baby but she hadn't drove her in years . she didn't need much restoration , mostly just gaskets , hoses , belts and a few minor things . ",inform
1448,i would like to make an offer . would you be willing to accept $18000 ? i can bring certified funds and pick up the vehicle tonight ! ,counter-price
1449,that sounds fair ! ,agree
1450,great ! ,thanks
1451,<end>,<end>
1452,hi is the toyota still available ? ,inquire
1453,"hi , this car is available ! it is in great condition and is very clean inside and out ! ",inform
1454,how long has it been used ? ,inquire
