,text,meta_text
1022,how long ago did you have them made ? ,inquire
1023,just a few months ago . ,inform
1024,were they out in the elements ? ,inquire
1025,no they've been kept in a shed on my property . they're in perfect condition . ,inform
1026,i'm asking $75 for them . ,init-price
1027,do they fold down ? ,inquire
1028,"no , not really , they are solid iron frames with wood tops . ",inform
1029,i would need to borrow my friends truck to get them . would you be willing to go down to $60 ? ,counter-price
1030,"i can do $65 if you come get them , or i can drop them off if you're not too far away , for the full $75 . ",counter-price
1031,i will do the $65 and come pick them up . ,agree
1032,<end>,<end>
1033,hi there is this apartment still available ? ,intro
1034,yes ! the listing price is $1895 . ,init-price
1035,yeah i can see that but that's too much . ,vague-price
1036,is there any room for negotiation ? and how many room is is ? ,inquire
1037,"it's a studio apartment so that would be an open floor plan for the bedroom , kitchen and living spaces . ",inform
1038,"its in a great area , but yes there is room for negotiation . because of the great appliances , i can only lower the price to $1700 . ",counter-price
1039,i can afford 1326 is there anyway we can work this out ? ,counter-price
1040,i can lower it to $1600 and include the water bill to be paid by the landlord . ,counter-price
1041,well that works for me . when can we finish off the paper work ? ,agree
1042,yes . deal . ,agree
1043,<end>,<end>
1044,is this car up for sale ? ,intro
1045,hey there ! ,intro
1046,is it available ? ,inquire
1047,"it is , i am moving and getting a newer model . ",inform
1048,"this one is practically new , super low miles , power locks , windows , mirrors , upgraded lt model . ",supplemental
1049,is it black or blue ? i can't really tell from the picture ? ,inquire
1050,it is black with black cloth seats . ,inform
1051,and does it need any servicing ? ,inquire
1052,"no , but it does have light damage only and has been professionally restored . ",inform
1053,any major repairs ? ,inquire
1054,no major repairs only cosmetic . it is also an automatic transmission . ,inform
1055,i am asking $5995 . ,init-price
1056,that's too much for me . ,vague-price
1057,are you willing to accept $2997 ? ,counter-price
1058,the lowest i could go would be $4750 . ,counter-price
1059,it doesn't fit my budget at all . ,disagree
1060,can't you consider going down a bit more please ? ,vague-price
1061,"if you pay the transfer fees , i could go to $4200 . ",counter-price
1062,no sorry i guess i will pass on this then as it doesn't fit my budget . ,disagree
1063,thank you for considering though ! ,thanks
1064,<end>,<end>
1065,"hello are you interested in the 40"" sony tv ? its great , i just don't have the space for it . ",intro
1066,i am willing to let it go for $340 . how does this work for you ? ,init-price
1067,"i was just looking over the listing . i have a few quick questions , if that is okay . ",intro
1068,the first question is what shape the screen is in . are there any scratches ? ,inquire
1069,"the tv is in great condition . there are no scratches . its clean , smoke free home . ",inform
1070,i don't know think i can afford $340 . it appears to be a good buy though . ,disagree
1071,would you consider $290 ? ,counter-price
1072,i could possibly do $300 if you could come pick it up ? ,counter-price
1073,that will be fine . ,agree
1074,thank you . ,thanks
1075,<end>,<end>
1076,is this still available ? what service does it work thru ,intro
1077,its unlocked so you'll find that it works with any carrier in us . ,supplemental
1078,does the camera still work well ,inquire
1079,the camera works great . ,inform
1080,lens was kept extremely clean . and youll have a ton of pictures to store on the 32gb on board memory . ,supplemental
1081,how badly is the screen cracked ? ,inquire
1082,"small crack on lower right side . it was in a case when it took the fall , which just baffled me . im due for an upgrade so ill be getting that done in next day or two . ",inform
1083,due to it being cracked would you be willing to accept $55 ? ,init-price
1084,"how bout i deliver it to you for $60 , and ill toss in the case and a belt clip ? ",counter-price
1085,ok sounds good that will save me some gas ,agree
1086,<end>,<end>
1087,"hi , how are you ! ? are you interested in this table ? ",intro
1088,yes . can you deliver to my house ? ,inquire
1089,"i can deliver to your house , if you can have cash tonight i will deliver tonight . ",inform
1090,i will also throw in a table cloth and the centerpiece ! ,supplemental
1091,cool . yes i have cash let me make you an offer . ,unknown
1092,<end>,<end>
1093,"hi , says you've had it for 20 years . ",supplemental
1094,do you know how many owners it has had all together ? do you know if it's been in any accidents ? ,inquire
1095,i don't know all the owners . ,inform
1096,it hasn't had any accidents in the last 20 . it is a great value . ,supplemental
1097,you said it took the starter a bit to catch ? any other mechanical issues ? ,inquire
1098,none that i know of . you might not need a new starter . you can have a mechanic check it out if you want . ,inform
1099,would you be ok if i had one look at it tomorrow evening ? i'm really interested i just want to know what i'm getting myself into . ,inquire
1100,"if it checks out i can offer you $20 , 250 ",init-price
1101,"yes , tomorrow will be fine . ",inform
1102,"i really need a little more than $20 , 250 . ",disagree
1103,"what about 21 , 500 ? ",counter-price
1104,sure . deal . ,agree
1105,<end>,<end>
1106,hey do you still have the car ? ,intro
1107,that i do . she is a clean 2004 honda odyssey . bought her brand new off the lot . ,supplemental
1108,many amenities . ,supplemental
1109,i'm asking only $3200 . ,init-price
1110,does it have air conditioning that works ? ,inquire
1111,"yes , air conditioner works and heating . it has heated seats as well for those long cold trips . engine was serviced recently and purrs like a kitten . ",inform
1112,would you take 3000 . 00 cash if i come and get it today ? ,counter-price
1113,that sounds agreeable . i'll take $3000 for it . i'll e-mail you my address here in a little bit . ,agree
1114,great thank you . ,thanks
1115,<end>,<end>
1116,"hi , are you interested in these ? ",intro
1117,"hi , are your planters used ? if so , could you take $17 ? ",init-price
1118,they are used ! i can take 17 . would you be willing to pick up tonight ? ,agree
1119,"yes , i can pick them up asap . thank you . ",thanks
1120,great you have a deal ! ,thanks
1121,<end>,<end>
1122,hello there . ,intro
1123,"hi i like the bike , my son would love it . ",intro
1124,what can you tell me about the condition . ,inquire
1125,"sure , it has beautiful chrome and emerald green bianchi 3 speed bike handmade in italy ",inform
1126,how old is it ? ,inquire
1127,"it is 3 years old , it also folds for easy storage . i can meet downtown or near bart station . ",inform
1128,$350 is what i am asking . ,init-price
1129,i could offer you 275 . ,counter-price
1130,i think that i could accept that . please meet me downtown after 4pm . ,agree
1131,ok thanks ,thanks
1132,<end>,<end>
1133,this home is absolutely perfect . ,intro
1134,it is a marvelous and spacious home ! ,supplemental
1135,are you interested ? ,intro
1136,i am very interested . are you interested in lowering the monthly price a bit if i were to sign a 24 month lease ? ,inquire
1137,"yes , i could do $4000 for a two year lease . ",init-price
1138,you have a deal ! ,agree
1139,<end>,<end>
1140,"hello , i was inquiring about your planter boxes you had listed . ",intro
1141,i see you were asking $25 . ,init-price
1142,would you perhaps be willing to go lower ? i could come pick them up and save you the time and gas . ,vague-price
1143,i could go lower . ,vague-price
1144,how much were you thinking ? ,inquire
1145,i can come this evening with $17 . otherwise ill have to wait to go hit the atm . ,counter-price
1146,the $17 is fine and you can come tonight but i have a recital for my oldest tonight so you would have to be able to get here in the next 45 minutes . otherwise you would have to wait until tomorrow night to pick it up . ,agree
1147,"i will put my shoes on right away , drink a redbull and spread my wings ! i will see you soon ! ",thanks
1148,lol . great see you when you get here . ,thanks
1149,<end>,<end>
1150,i am interested in your bike . what condition this in ,intro
1151,it's in great condition as my kid hardly rode it . he was more into skate boarding . it just needs to be cleaned . ,agree
1152,i would like to pay 70 for it . i will clean it myself and pick it up today also ,init-price
1153,alright . i could give it to you for $70 . ,agree
1154,<end>,<end>
1155,can you tell me about this cart if you still have it ? ,intro
1156,"i don't know much about it , it was left to me . i was hoping a niche buyer would want it . ",supplemental
1157,i just need to know if it rolls okay . ,inquire
1158,it does . i added some wd40 and it rolls very smoothly across carpet and my wood floors ! ,inform
1159,great . i have tektronix 7000 series scopes and i see it should work with them but it might not . how about $40 . 00 for it ? ,init-price
1160,"considering i know nothing about it , that seems fair to me . it's a deal . ",agree
1161,<end>,<end>
1162,"hi , how are you ? ",intro
1163,good ! thanks ! i'd love to buy this bike ! could you do $400 for it ? i could pick it up with cash today ,init-price
1164,there is no way i could go that low . ,vague-price
1165,this bike is in excellent condition . ,supplemental
1166,"i am will to meet you in the middle at 475 though , if you are picking up today . ",counter-price
1167,"okay i can do that man . i see how awesome this bike is , looks really cool in the picture ! $475 it is ! ill be over later today with cash ! ",agree
1168,<end>,<end>
1169,"hello , i'm interested in your prius , can you tell me more about it ? ",intro
1170,"yes , it has had one owner , no accidents and 98 , 600 miles on it . ",supplemental
1171,about how long does the charge last ? ,inquire
1172,hmm . my husband drives this car so i will need to double check . i think about a week . ,inform
1173,how does $6500 sound ? ,init-price
1174,i'm afraid that's too little . ,vague-price
1175,it is a great car and gets excellent gas mileage . ,supplemental
1176,very well taken care of . i can take $9200 . ,counter-price
1177,i can get it today for $8750 . ,counter-price
1178,"okay , deal . ",agree
1179,<end>,<end>
1180,those pendant lights are beautiful ! ,intro
1181,"yes , i wish i could keep them ! they are in excellent condition . are you interested in buying them for $500 ? ",init-price
1182,"well . . . ""structurally sound"" doesn't inspire much confidence for the luster of the lamps . if you polish them and deliver , i can go as high as $400 . ",counter-price
1183,i can certainly do that . ,agree
1184,<end>,<end>
1185,hello ,intro
1186,hello . i see you interested in my futon ! ,intro
1187,"yes , what kind of condition is it in ? ",inquire
1188,the item is in great condition i will also include two covers for it and deliver it to you ,inform
1189,wow that's great . would you consider taking $110 for it ? ,init-price
1190,yes i would accept that if i can deliver it today for you ,agree
1191,sounds great . ,thanks
1192,<end>,<end>
1193,i like your style of bike . can you tell me about it ? ,intro
1194,yes ! its a great bike these ultegra bikes are made to last . ,supplemental
1195,bike ride strong and i have a few extra's water bottle holders and another set of tires . rides like new but i did fall on it once and scratched the crank arm a bit but didnt damage bike functions ,supplemental
1196,does $1680 sound good to you ? ,init-price
1197,"its a bit low for me , these things retail for close to 3000 . ",vague-price
1198,the lowest i could go would be 1850 ,counter-price
1199,are the tires new ? ,inquire
1200,"the tires on it no , but i will include he maxxis detonator tires and they are new ",inform
1201,ok sounds like a deal then . thank you ,agree
1202,<end>,<end>
1203,"hi , i am interested in the place . ",intro
1204,great . what questions can i answer for you ? ,intro
1205,how is the area ? ,inquire
1206,"it's downtown hayward , pretty quiet small town feel . ",inform
1207,what conidition is the space in ? ,inquire
1208,"historic area and feel so it's not modern or anything but it has cornices , and crown moulding in some of the spaces . there is a lot of space for an artist to work and live and plenty of room to spread out . has some hard woods in decent shape and lots of light . ",inform
1209,would you be willing to sell for $2500 with a long lease ? ,init-price
1210,we could do $2700 ,counter-price
1211,sure sounds good to me . thank you . ,agree
1212,great ,thanks
1213,<end>,<end>
1214,"hello , i was interested in your bed and nightstand set . ",intro
1215,you are asking $350 correct ? ,init-price
1216,hello how are you doing are you interested in my furniture ? ,intro
1217,that is correct do you have any questions ? ,inquire
1218,would you be willing to go any lower ? ,vague-price
1219,"i am not seeing any photos of this bed , is it in good condition still ? ",inquire
1220,"i am willing to go a little lower perhaps , what is your budget looking like ? ",vague-price
1221,both pieces are in great condition ! ,supplemental
1222,would you do $325 if i come pick it up this week ? ,init-price
1223,"yes i can accept that for sure , sounds like a deal ! should i send you the offer now ? ",agree
1224,"that would be great , thank you . ill be in touch to schedule a pick up ! ",thanks
1225,alright thank you aswell my friend . ,thanks
1226,<end>,<end>
1227,is this still available ? ,intro
1228,hi ! ,intro
1229,"are you interested in the classic raleigh 3 speed bike ? it's very nice , and i like a lot , but it's too small for me . ",supplemental
1230,yes i am is it still available ,inquire
1231,"yes , it's still available . ",inform
1232,has it been kept good on maintance ,inquire
1233,"yes , it has new tires and brakes , and the transmission has been very lovingly maintained . ",inform
1234,i am on a budget but my son wants this bike so much for his birthday would you be willing to take 115 ? ,init-price
1235,i could take $120 and deliver it to you . would that work for you ? ,counter-price
1236,oh yes that sounds great would save me on gas and finding someone with a truck . ,agree
1237,<end>,<end>
1238,hey there ! ,intro
1239,"hi , what's the mileage on the infinity ? ",intro
1240,any accidents ? ,inquire
1241,"only 40k miles , in great condition . ",inform
1242,its 2006 but it runs great . ,supplemental
1243,i think $5000 is very reasonable for this car . ,init-price
1244,$4900 is the top of my budget . i would be buying it for my daughter for college . ,counter-price
1245,would you take that ? ,inquire
1246,that would work out . your daughter will love it ! will you be picking the car up today ? ,agree
1247,"yes , i will ! ",thanks
1248,awesome ! see you later today ! ,thanks
1249,<end>,<end>
1250,hello ,intro
1251,hello ! ,intro
1252,i am absolutely in love with this home ! what would the monthly rate be if i sign a 24 month lease instead of a 12 month one ? ,inquire
1253,lowest i can stretch is $2200 ,init-price
1254,thats reasonable . ,agree
1255,is it furnished ? ,inquire
1256,"yes , it also has all kitchen appliances . ",inform
1257,"wow , great ! i will take it for 2200 a month . what a steal ! i will be in to sign a lease today ! ",agree
1258,"sounds good , thank you . ",thanks
1259,<end>,<end>
1260,hi does it have a manual one can work with and what is the height range of the person that will be able to ride the bike ? ,inquire
1261,no sir no manual but im sure you can find one online . ,inform
1262,im 6ft so i would say 5ft or under is ideal for this bike ,supplemental
1263,okay great . did you buy the bike new and how long have you owned the bike ? ,inquire
1264,"yes it was new , its only around a year old with very little miles to it ",inform
1265,oh great . can i offer you $150 for it ,init-price
1266,$150 is a bit low . ,disagree
1267,how about $220 . i can meet you tomorrow morning in peets north berkeley ,counter-price
1268,okay if you will come to me with the bike that can be considered . deal then ,agree
1269,ok deal . see ya tomorrow ,thanks
1270,<end>,<end>
1271,"hello , i'm interesting in the house . ",intro
1272,"have to be fast , 3 minute timer . 1815/mo is the asking price ",init-price
1273,does the bathrooms come with bath tubs or just showers ? ,inquire
1274,"it's a surround , so both in one stall ",inform
1275,great . are there any schools in the area ? ,inquire
1276,vail school district is the highest rated disctric in the vicinity . ,inform
1277,great . is there a basement ? ,inquire
1278,negative ,inform
1279,i might need more storage space . is there an attack atleast ? ,inquire
1280,attic - yes . included is a ladder . access is above the garage w/ a secondary above the master bedroom ,inform
1281,great . does the yard have grass ? ,inquire
1282,"bermuda grass , and i seed it in the winter with a special winter blend . green all year round . ",inform
1283,great . i don't want my neices to get injured when they visit . would you accept $1200 ,inquire
1284,"1200 wouldn't cover the bank loan , sadly enough . ",disagree
1285,1815 is what my accountant has informed me is what we need to recover from the 2008 crash . the housing market is also consistant with an 1800/mo asking price . ,insist
1286,okay . i'll pay $1815 ,agree
1287,sounds great - we'll input 1815 into the final agreement box . ,thanks
1288,okay ,thanks
1289,<end>,<end>
1290,hello ,intro
1291,"hello , are your patio chairs still available ? ",inquire
1292,yes they are ,inform
1293,how old are these chairs ? ,inquire
1294,they're only a year old but they do have some sun discoloration . ,inform
1295,have they been out in the elements very much ? ,inquire
1296,"yeah , they are pretty much outside all the time . but again they just have some sun discoloration and are in good shape otherwise . ",inform
1297,they aren't under any kind of covering ? ,inquire
1298,no . the covering in the photo is cushions . they come in out of the elements though and are offered with the chairs . ,inform
1299,would you be willing to take $8 for them since the plastic might have become brittle in the sun ? ,init-price
1300,"these chairs hold up very well , as they are meant to be used outside in any conditions . but yes i will consider taking $8 if you are able to come pick them up tonight . ",agree
1301,yes i will be there tonight . ,thanks
1302,<end>,<end>
1303,"hello , i'm interested in your listing , can you tell me more about it ? ",intro
1304,yes it is a great place and is a luxury apartment and we offer a flexible lease from1 to 13 months . ,supplemental
1305,it sounds nice . ,init-price
1306,"i wouldn't quite be able to pay $3114 a month , though . could we lower that a bit ? ",vague-price
1307,we can definitely lower it especially if you sign a 6 month or more lease ? ,vague-price
1308,i can take 2500 . 00 then a month . ,counter-price
1309,"that sounds reasonable . i was planning on a 12 month lease , anyway . $2500 works for me . ",agree
1310,<end>,<end>
1311,"hello , are you interested in this beautiful mid century dining set ? ",intro
1312,"yes , i am , actually . i can't see the table top and am wondering what condition the whole set is in . ",intro
1313,the table top is not pictured . my husband was cleaning with when i snapped this photo . it is in great condition though ! ,supplemental
1314,"are there any more chairs for the table , or just the four pictured ? ",inquire
1315,only the ones pictured . i will not fit anymore . ,inform
1316,i see . what color is the upholstery ? ,inquire
1317,grey ! ,inform
1318,"good color . since it is a smaller set than i thought , would you be willing to accept $120 for it ? ",init-price
1319,"i can not take that low for it . but , if you are willing to pick up tonight by 7pm i can let it go for 175 . but , you must bring help to load it and cash in hand ",counter-price
1320,"i think i can do that , as long as it is in really good condition . ",agree
1321,"i assure you , you will not be disappointed ",thanks
1322,terrific ! $175 it is . ,thanks
1323,<end>,<end>
1324,hello ,intro
1325,hello . this is an interesting listing . that is a lot of chairs to go with one table . ,intro
1326,"it is a very large wood table , and i know very many chairs ! it is a great looking table though . ",intro
1327,"i do not really have room for so many chairs , although i will want some to go with the table . ",supplemental
1328,would you consider taking the price down and removing the two armchairs from the offer ? ,vague-price
1329,"i am selling for $3000 , but if you do not need the armchairs , then i would consider going down to $2400 ",init-price
1330,the listing states that you will help with the move . do you have a means to transport the table and remaining chairs ? ,inquire
1331,i have a large truck i hae rented for my move that ican swing them by in . ,inform
1332,okay . ,agree
1333,$2400 is acceptable if you can handle the delivery . ,supplemental
1334,that saves the cost of hiring someone to move it for me . ,thanks
1335,<end>,<end>
1336,hey there ! ,intro
1337,hi i am looking for a good bike for my wife . ,intro
1338,this is the bike for you ! its the bike i've had for 2 years and its honestly in better condition now than the day i bought it ! ,supplemental
1339,"the tires are new and it has 21 speeds ! only taking cash , $80 is the listing price . ",init-price
1340,"i should be able to get all the cash together but was hoping to pay closer to 60 , if i am able to come and pick it today would you be willing to do that price ? ",counter-price
1341,"yes of course ! that helps me out a bunch , as i don't have a way to deliver it to you . i'll see you later today then ! ",agree
1342,<end>,<end>
1343,"hi there , how long have you had this night stand ? ",intro
1344,"about a year , its in great shape the drawers all go in and out perfectly . ",inform
1345,"there is one small white paint scratch from when i moved , but it should be able to buff out or go over with black paint ",supplemental
1346,"ok , cool , i was going to ask about any scratches or anything like that . what side is the scratch on ? ",inquire
1347,"on the back left side , near the bottom . maybe a half inch to inch long ",inform
1348,"alright , that's not too bad . do the drawers come all the way out for transport or are they stuck in there ? ",inquire
1349,no you can slide them all the way out but its pretty light even with them in . ,inform
1350,oh ok well that's good then . i can come pick it up tonight if you can take $5 or if you can wait until this weekend i can get $10 ,init-price
1351,i would rather get 10 so i can deliver it to you this weekend for 10 ,agree
1352,oh ok well yeah that saves me some gas so you have a deal then ! ! ,thanks
1353,great see you then ! ,thanks
1354,<end>,<end>
1355,hi . i'm interested in renting the apartment . ,intro
1356,do you know if it's handicap-accessible ? ,inquire
1357,"yes , it is fully handicapped accessible . ",inform
1358,ok . ,vague-price
1359,the asking price is a little high . ,supplemental
1360,maybe you can throw in my gas bill since it's rarely cold in berkeley and has an electric stove . ,init-price
1361,i could pay the gas bill if you can pay $1850 . ,counter-price
1362,"the apartment is in such a great location , handy to u . c . and mass transit . ",supplemental
1363,"i'm a grad student , make it a three-year lease and you have a deal . ",agree
1364,that sounds reasonable . ,thanks
1365,<end>,<end>
1366,hello there ! ,intro
1367,sup ,intro
1368,i need a recliner and yours looks amazing . it will fit my room splendidly . what can you tell me about it's condition and quality ? ,inquire
1369,what was that ? ,inquire
1370,"it's a great love seat , has no stains , is detachable and easy to put together . ",supplemental
1371,awesome ! how much for it ? would you take $180 in cash for it if i come by today and pick it up ? ,init-price
1372,$200 and it's yours ,counter-price
1373,okay deal ! ,agree
1374,<end>,<end>
1375,"hello , i seen your ad online for the buenos aires bike and i was wondering if it were still available ? ",intro
1376,yes it is still available . its an amazing bike . 202 lemond with upgraded and new parts ,supplemental
1377,i seen that . the frame looks like its in great shape . ,supplemental
1378,and i see you are asking $825 for it . ,init-price
1379,"but with my current budget , i am hoping you will consider $577 . ",counter-price
1380,$577 would be too low . ,disagree
1381,how about $690 . its a great deal you wont regret it ,counter-price
1382,how about $645 and i will pick it up and pay in cash today . ,counter-price
1383,i guess we can do that . you have a deal ,agree
1384,awsome . just e-mail me your address and i'll be out as soon as possible ! ,thanks
1385,<end>,<end>
1386,hello . is this item for sale ? ,intro
1387,it is and at a great price of just $270 ,init-price
1388,is there any damage done to it ? ,inquire
1389,it;s great condition and really looks almost brand new . ,inform
1390,can i stop by and take a look at it ? ,inquire
1391,you can of course . ,inform
1392,would you be willing to for that price ? ,inquire
1393,"yes i would , but would you be willing to lower it ? ",vague-price
1394,i could maybe go $250 if it goes today . ,counter-price
1395,that works for me ,agree
1396,<end>,<end>
1397,do you still have the table available ? ,intro
1398,"yes , it is still available . ",intro
1399,its a great table and very versatile . ,supplemental
1400,it looks nice but how sturdy is it ? ,inquire
1401,it's solid oak so it is extremely sturdy . ,inform
1402,i have inspected all of the legs and hinges and they are in good shape . ,supplemental
1403,would you be willing to deliver it for $100 . i am not that far from you but it would keep me from renting a truck . ,init-price
1404,"yes , i can do that . deal ! ",agree
1405,<end>,<end>
1406,"hello , are you interested in buying my nice chair ? ",intro
1407,hi ! i am very interested in your chair ! ,intro
1408,i am looking to get $35 for this chair . it is quite . . . nice ,init-price
1409,it does look very nice ! it would be a great addition to my living room ! ,supplemental
1410,would you be willing to accept a bit lower ? ,inquire
1411,"i don't know . . . i was really feeling the $35 , it is a quite nice chair . it could also sit in your bedroom corner and stare at your eerily in the evenings . ",inform
1412,"lol ! is the pillow included ? if the pillow is included and you could drop it off to me , i could do the 35 ! if i come get it , i would do 30 . ",counter-price
1413,i will drop it off with the pillow right away . that was my girlfriends pillow anyways . i hate that thing ! ,agree
1414,<end>,<end>
1415,hello ! are you interested in my item ? ,intro
1416,"yes , i've been shopping for something like this . ",intro
1417,how long have you had it and have you used it much ? ,inquire
1418,"i've only had it for 6 months and it is in great condition , as i hardly used it at all . ",inform
1419,it seems to be what i'm looking for . would you take $150 cash if i pick it up ? ,init-price
1420,"i wish i could go that low , but i'm looking for at least $195 , considering its almost new condition . ",counter-price
1421,i understand . ,disagree
1422,"i just hadn't planned on spending that much , and i've seen this item on ebay cheaper . would you take $185 cash ? ",counter-price
1423,"yes , i could accept $185 . you've got a deal ! ",agree
1424,<end>,<end>
1425,i am very interested in the bike you have for sale . could you give me some information about it ? ,intro
1426,"hi there , i sure can . ",intro
1427,"i ride semi-professional and i was recently sponsored , so they have me riding their brand now , i'm selling this one . ",supplemental
1428,"i've taken great care of it , loads of upgrades from the stock model . only weighs about 8 pounds . ",supplemental
1429,"that sounds very nice . i am very interested , except i am a bit strapped for cash right now . ",vague-price
1430,i would like to offer you $1900 for it . that is cash in hand and i will pick it up today . ,init-price
1431,i could maybe do that if you have anything you could throw in . ,agree
1432,do you have any bike parts maybe ? i just popped a wheel actually ,inquire
1433,"i have a wide assortment of various tires and wheels . why don't you run the bike by , and you can pick out a couple tires or wheels to go in with the offer . ",inform
1434,"sounds perfect , i'll run the bike out to you tonight and we'll do the deal for 1900 , sound good ? ",init-price
1435,sounds great . ,agree
1436,<end>,<end>
1437,"hello , how are you ? ",intro
1438,"hello . can you tell me more about your cubicles , please ? ",intro
1439,"sure , they are a 4 pack , 2 deep and wide . any chairs , cabinets etc are included . they are great condition , and almost new . ",supplemental
1440,ok . sounds good . are they pretty sturdy ? are you firm on your price ? ,inquire
1441,"$400 is what i am asking , i cannot go much lower . ",init-price
1442,"unfortunately , that's out of my price range . i'd be willing to pay $200 and i'd be willing to come and pick them up . would that work ? ",counter-price
1443,the lowest i can go is $375 . ,counter-price
1444,$200 is too low . ,disagree
1445,<end>,<end>
1446,would you accept 1800/mo with weekend on/call services of a handyman up to 10 hr/ month ? ,init-price
1447,i could accept 1870 per month ,counter-price
1448,1870/mo . let's call it a deal ,agree
1449,<end>,<end>
1450,hello ,intro
1451,hi i am interested in the firestick . does it work as it should ? also do you get a lot of networks ? ,inquire
1452,"yes , it is in very good condition . ",inform
1453,how much are you looking to pay ? ,inquire
1454,well i am on a budget and that is why i want the firestick but i am willing to offer you 65 . 00 ,init-price
1455,how about 70 and i will bring it to you myself ? ,counter-price
1456,"that would be great , i can do 70 . 00 thanks , you got a deal ",agree
1457,"great , thank you ",thanks
1458,<end>,<end>
1459,s3 unlocked phone . ,supplemental
1460,would you accept 100 flat for this item ? ,init-price
1461,this phone is in great shape . ,supplemental
1462,"i have a newer case i can throw in with it , but i can't take less than $115 . ",counter-price
1463,i'll take the case as part of the deal . 115 is a fair price . ,agree
1464,<end>,<end>
1465,hey ! i just saw your post for the apartment ! ,intro
1466,hi . great ! what do you think of it/ ,intro
1467,"i think it's a decent deal , but i have a few questions . ",intro
1468,"sure , go ahead . ",intro
1469,"im curious if there is much to do in the area . is there many stores , and restaurants that are near by ? ",inquire
1470,"so , a short distance away is downtown hayward which has shopping places and restaurants ",inform
1471,exelent . i am willing to pay full price for such a deal . ,agree
1472,<end>,<end>
1473,hey there . ,intro
1474,hello ,intro
1475,you are interested in the pogo plug ,intro
1476,"yes , i am . how exactly does this work ? ",inquire
1477,you can plug all your devices into it and it has a usb port and a sd card slot . they are great to keep all your information and stuff in one place . ,inform
1478,i see . does it have a storage size limit ? ,inquire
1479,it holds a terabyte and you can send to the cloud from there if you want . ,inform
1480,okay . how does $10 sound ? ,init-price
1481,"if you can bring me a cold bottle of water when you come to get it , i will take $10 . ",inform
1482,"sounds simple enough , sure . ",agree
1483,<end>,<end>
1484,hello ,intro
1485,"hello , are you interested in the bike ? ",intro
1486,yes i am . how much are you selling it for ? ,inquire
1487,i'm asking $340 for it . ,init-price
1488,it is a great shape and has some really nice customizations . ,supplemental
1489,can i stop by and have a look at it ? ,inquire
1490,yeah that's a good idea ,inform
1491,can you lower the price for it a bit for me ? ,vague-price
1492,"i don't know that is why i put in the ad about lowball offers . it is really priced very well and comes with a lot of great customizations and kryptonite u lock , pedro's trixie tool . . . ",supplemental
1493,"okay , how about i pay full price then to make it all right for you ? ",inquire
1494,"that would be great i even have a brand new helmet i can give you , it is the wrong color for my new bike . ",supplemental
1495,great ,thanks
1496,<end>,<end>
1497,"hi , i am interested in your bike ",intro
1498,"terrific ! it is in in pretty darn good condition , no dings or dents or damage . the paint has had a few small scratches that have been touched up . ",supplemental
1499,how old is it ? ,inquire
1500,"about 30 years old , it is an italian masi , not a california one , so it is pretty special . ",inform
1501,i have $945 in cash in my wallet . ,init-price
1502,"if i come and pick it up myself , will that be enough ? ",inquire
1503,"you know what ? i wasn't going to go that low , but what the heck . it's yours ! ",agree
1504,<end>,<end>
1505,"hello , were you interested in my 2008 toyota ? ",intro
1506,"her name is shirley and shes mint condition , low mileage . ",supplemental
1507,yes i am i would like to check what is the lowest you will accept ,vague-price
1508,i am looking to get around $6400 for her . there are no issues and it has one of those snazzy aux ports all the kids rave about . ,init-price
1509,i love the aux ports do it have any scratches or marks ? ,inquire
1510,"nothing major , just the small little scratches here and there . hardly noticable . they will buff right out . ",inform
1511,can i pick it up today ? ,inquire
1512,"sure , why not . ",inform
1513,do we have a deal on $6400 ? ,init-price
1514,yes we do ! ,agree
1515,<end>,<end>
1516,hi is this still available ? ,intro
1517,why are you selling it so soon ? ,inquire
1518,"brand new , not even opened in the box , received as a present for christmas , this item retails at 2500 . ",init-price
1519,"i already have several tvs , but i don't even know where my friends bought this for me , and it's rude to ask them if they know i'm going to return it . ",supplemental
1520,yes i can understand that . does it need any additional equipment to connect the smart tv apps ? ,inquire
1521,everything is included . ,inform
1522,"it comes with one connect box , stand , smart touch remote , table top stand , user's manual and a power choard ",supplemental
1523,"geat , would you possibly take $1500 if ic an come now to pickup ? ",counter-price
1524,my tv just went out and i can't afford one from a store and i don't want to miss the next episode of big brother when it airs ,supplemental
1525,i'd really like to get 2100 at the lowest . ,counter-price
1526,how about middle road would you do ? ,inquire
1527,1900 ,counter-price
1528,deal ,agree
1529,<end>,<end>
1530,hi are you interested in the car ? ,intro
1531,hello i am interested in your car for sale . ,intro
1532,does it have a clean carfax report ? ,inquire
1533,it does have a clean carfax report . ,inform
1534,it did have a minor fender bender once but has been repaired . it runs and looks like new . ,supplemental
1535,ok great how many miles does it have ? ,inquire
1536,it only has about 10k on it and gets great gas mileage too . ,inform
1537,"yes i saw that , 40 mpg . does it have a good stereo ? ",inquire
1538,yes it sounds great . ,inform
1539,"nice . would you be willing to lower the price a little , say to 5400 , since it was in a fender bender ? ",init-price
1540,"i think that is fair , you got a deal . ",agree
1541,great thanks ! ,thanks
1542,<end>,<end>
1543,hello ,intro
1544,hi there ,intro
1545,interested in this property ? ,inquire
1546,"yeah , but it looks like it might need some work that i would have to pay for , so i was hoping i could get it for $850 ",init-price
1547,i can't do that . ,disagree
1548,it's been updated recently and has stainless steel appliances . ,supplemental
