,text,meta_text
1136,i can pick it up myself if you will take $6 . ,insist
1137,deal ,agree
1138,great ! thank you ! ,thanks
1139,<end>,<end>
1140,can you tell me a little bit about the area where this is ? ,inquire
1141,"yes , it is right across the street from grafton station . it is very close to shopping areas . ",inform
1142,great ! are there any parks nearby ? ,inquire
1143,"yes , there is a city park about /4 mile away . there is also a school playground and field within 1/3 mile . ",inform
1144,"thanks for the offer , but i have several other people who are interested and willing to pay more . sorry . ",disagree
1145,<end>,<end>
1146,hello . would you take $6 for the headset ? ,init-price
1147,with the earbuds i could take 8 ,counter-price
1148,will you accept $6 if i come and pick up the item ? ,insist
1149,6 . 50 and i will bring them to you right now ,counter-price
1150,ok . sounds great ! ,agree
1151,<end>,<end>
1152,how is the parking at this home ? ,inquire
1153,"parking is really good , got two spots right in front of the house ",inform
1154,how are the area schools ? ,inquire
1155,"oh , bringing some munchkins ? great ! schools are pretty good ! my kids seem to like them , and the teachers are nice ",inform
1156,"i really love this house , but can only offer 2600 if the utilities are covered ",init-price
1157,weeelll . . . alright . . . it's a burden but i think i can give ya that discount . ,agree
1158,great ,thanks
1159,<end>,<end>
1160,why are you selling the soundlink ? ,inquire
1161,i received it as a gift but i already have a soundlink and don't need two . ,inform
1162,how is the sound ? ,inquire
1163,"i have a sonos and the soundlink is said to be better actually . so even if it is just as good as the sonos , it sounds great . ",inform
1164,does it have blue tooth ,inquire
1165,it does have blue tooth and it also comes with a bose warranty . ,inform
1166,how long is left on the warranty ,inquire
1167,it is brand new so it has a 5 year warranty left . ,inform
1168,i can give you 170 for it and pick it up today ,init-price
1169,make the deal and it is yours today . ,agree
1170,great ,thanks
1171,<end>,<end>
1172,hello ! ,intro
1173,"hello , how are you ? ",intro
1174,"i'm doing well , yourself ? ",intro
1175,not too bad . i understand you're interested in the crib mattress ? ,intro
1176,<end>,<end>
1177,200 is a good price for this item ,init-price
1178,"it is too high for me , i was thinking more around 100 ",counter-price
1179,i just upgraded it so how about 165 ,counter-price
1180,how old is the item ? ,inquire
1181,i ot it a year ago ,inform
1182,the price seems too high for a used one . how about 120 ? ,counter-price
1183,140 and i will bring it to you right now ,counter-price
1184,do you have any speakers to throw in with it ? ,inquire
1185,yes i do ,inform
1186,oktereceiveradpeakerfor140 ,agree
1187,<end>,<end>
1188,"hi , can you tell me more about the battery cover ? does this come with it ? ",inquire
1189,"sorry , hang on a sec ",inform
1190,ok ,agree
1191,"basically , it's just a cover that protects the battery , light skeen of plastic , keeps the water out and stuff ",inform
1192,"cool , 10 is a little pricey , how about 5 ? ",init-price
1193,"weelll . . . keep in mind it is brand new . . . hasn't been used . . . ten is about what you'd normally pay . . tell you what , i could knock off twenty percent and do eight ",counter-price
1194,i can do 7 and i will pick it up now ? ,counter-price
1195,<end>,<end>
1196,still reading the instructions my friend ? ,inquire
1197,"no , i am prepared to negotiate . ",inform
1198,ill pay up for 200 . ,init-price
1199,the price is $250 dollars . ,counter-price
1200,does it provide you with the quality or specs of the item there ? ,inquire
1201,i could go for 230 ,counter-price
1202,the technics turntable alone ,inform
1203,if the condition is brand new deal for 250 dollars then my friend . ,counter-price
1204,"the condition of all equipment is used , you may have all of the equipment and lps for $235 . this is the best offer i feel comfortable making . ",counter-price
1205,"already made the 250 offer , accept it now thanks . ",insist
1206,i accept . ,agree
1207,<end>,<end>
1208,hey man hows it going ,intro
1209,going great ! ! ! so is the camaro an automatic or manual ,inquire
1210,its a manual 2010 and has zl1 rims ,inform
1211,awesome . how is the interior holding up ? ,inquire
1212,"its super clean , 120 miles only . ",inform
1213,im looking for 14800$ ,init-price
1214,is the title clear and if it is when can i come pick it up ? ,inquire
1215,"title is clean , you can come tomorrow at 8am ",inform
1216,<end>,<end>
1217,what is the condition of the chairs ? ,inquire
1218,"they are in pretty good condition . they are used , but no rips or tears and non smoking home ",inform
1219,i will pay $5 . ,init-price
1220,that's a little low . they are solid chairs . ,vague-price
1221,i willmeet you in the middle at 7 ,counter-price
1222,"i will offer you $7 , this is an agreeable price . ",agree
1223,<end>,<end>
1224,"the apartment looks great , but the price is a bit high for my budget . ",vague-price
1225,i can afford around 950 ? ,init-price
1226,"the list price for the apartment is $1350 , i am willing to go as low as $1190 ",counter-price
1227,"that is a great price , but i need to make sure i can afford it . the highest i can go is 1060 ? ",counter-price
1228,i will agree to an offer of $1060 ,agree
1229,<end>,<end>
1230,"i love the place ! the price is a little high for me , though . ",vague-price
1231,i am looking to spend around 2000 ,init-price
1232,well this is a really nice place with washer and dryer included in the unit and you have an attached garage . ,supplemental
1233,i can see it is very nice ! is any utilities included ? ,inquire
1234,no but you get your trash can and recycle bin included . you also have pool and gym access . ,inform
1235,"well , if you could include electric with the price , i could pay 2200 ? ",counter-price
1236,"i can't do that . i could negotiate the price but i cannot throw in the electric . if you would like to go see it , you can email michael for a showing . ",disagree
1237,"ok , wellhow about 2200 a month without the electric ? ",insist
1238,there is a one year lease and if you got it just make me an offer . ,supplemental
1239,<end>,<end>
1240,"hello , i'm selling a futon for $125 . full size . ",init-price
1241,what is the condition of the futon ? ,inquire
1242,it's used . i got it on craigslist a couple months ao and it's in great condition . just doesn't fit in my house . ,inform
1243,"well , at $125 it would need to come with a lot more than a slip cover . please make me a better offer . ",disagree
1244,"i will be willing to accept 100 , it comes with two grey slip covers . ",counter-price
1245,it would need to come with a $20 bill tucked in each slip cover if you expect me to pay $100 . ,disagree
1246,"i'll offer $75 , my final offer . ",counter-price
1247,<end>,<end>
1248,hi i am interested in buying the bike . ,intro
1249,how firm are you on the price . ,inquire
1250,i am looking for right around what i am asking . this is a great bike and has lifetime maintenance included . it's a steal at this price ,inform
1251,"i agree , i was just looking to spend a little less . i could take it with me right away and you could be free of it . ",vague-price
1252,"ok , so make me a deal ",agree
1253,i'm thinking $125 ,init-price
1254,that seems like a fair price if you come pick it up ,agree
1255,great thank you . ,thanks
1256,<end>,<end>
1257,"hi , how are the neighbhoors quiet or noisy ? i run a business at home so need it not to be loud music and all that jazz ",inquire
1258,it is really quiet actually . it is a laid back area very close to stores . there are a lot of amenities too . ,inform
1259,"sounds good , how many rooms are there ? ",inquire
1260,it is a 3 bedroom . and there is a car wash area so you don't have to leave to go wash your vehicle . ,inform
1261,"great , i walk every where for now thou . i can pay $1350 that good ? ",init-price
1262,i cannot do that for this unit . this is an upscale apartment and while i can negotiate the price i cannot go down that far . ,disagree
1263,you get a washer and dryer in your unit so no laundry mat . ,supplemental
1264,what is your lowest you take ? ,inquire
1265,i can go down to 1800 . ,counter-price
1266,how about $1700 and we got a deal ,counter-price
1267,make the deal . ,agree
1268,<end>,<end>
1269,hello are you interested in this subwoofer ? ,intro
1270,"yes i am , it's a little more than i wanted to spend though . ",vague-price
1271,"it is a very good subwoofer , one of the bests , so it is definitely worth the price . but i'd be willing to hear an offer . ",supplemental
1272,i'm thinking 375 would be the most i could do . i will pick it up . ,init-price
1273,that sounds like a fair deal to me ! ,agree
1274,thank you ,thanks
1275,<end>,<end>
1276,hi . what kind of condition is the bike in ? is it good for riding or more of a statement piece ? ,inquire
1277,it is in good condition . oh you can ride it . it is a very smooth ride . great price for the bike ,inform
1278,"sounds nice , is the seat in good condition ? ",inquire
1279,i'm willing to pay $114 ,init-price
1280,the seat is perfect . no rips or tears . ,inform
1281,114 is too low . ,disagree
1282,how about we meet at 130 ? ,counter-price
1283,i can do 120 ,counter-price
1284,"ok , how about 125 and i'll drop it off for you ? ",counter-price
1285,"that sounds good , i'll pay 125 . ",agree
1286,<end>,<end>
1287,hi are you interested in a flip phone ,intro
1288,"yes , is there anything wrong with the phone , perhaps that you could describe in detail ? ",inquire
1289,nothing n g wrong with it . it's a samsung hands-free unit still in the box . ,inform
1290,"okay , so huw much do you want for the phone ? ",inquire
1291,"well , , it's the d406 and its unlocked , so i would like $39 . 00 ",init-price
1292,that's pretty steep . i'd be willing to pay more like $25 . ,counter-price
1293,it's just below listing price for this model and its brand new . it has accessories and a belt/cider clip i'm throwing in . ,supplemental
1294,$25 is just too low ,disagree
1295,"well , if you'll provide free shipping i'd pay $33 . ",counter-price
1296,i could do $35 and free shipping ,counter-price
1297,"i can agree to that , $35 sounds fine . ",agree
1298,great ,thanks
1299,<end>,<end>
1300,i want the couch for 30 ,init-price
1301,it is a great couch and you will love it . ,supplemental
1302,when can you come pick it up ? ,inquire
1303,ok ,agree
1304,<end>,<end>
1305,"hello , i'm asking 40 dollars for this armoir . ",init-price
1306,i saw that in the listing . ,intro
1307,what's wrong with it ? ,inquire
1308,the only issue is the handle on the right door is missing but it's easily replaced . ,inform
1309,"well , from the photo it looks like i'll need to refinish the piece and get a full new set of hardware so they all match . ",supplemental
1310,i'd be willing to pay $16 . ,counter-price
1311,16 is way too low for a large piece of furniture like this . i can't take less than 30 . ,disagree
1312,at $30 it would have to come with a supermodel moving company to install it in my bedroom before having a pillow fight . at $24 we have a deal . ,counter-price
1313,"i'll accept the deal , unfortunately no supermodels here . ",agree
1314,"okay , thanks . ",thanks
1315,<end>,<end>
1316,i like the table . can you tell me how sturdy it is ? ,inquire
1317,"sturdy , what is your offer you will think the product is great ? ",inquire
1318,i have a few more questions before i make an offer . ,inquire
1319,ok ,agree
1320,is the top a light or dark color ? it is hard to tell in the picture . ,inquire
1321,<end>,<end>
1322,"hello , how can i help you today , i understand you are looking for a cellphone ",intro
1323,"well , your listing says you can flash an att phone to metro ? ",inquire
1324,"ohh yes sorry , can you please let me know what phone you have and i will be able to give you a more accurate price ",inquire
1325,i have a samsung galaxy s8 on att . ,inform
1326,"okay , thankfully i have a promo going on so with a $15 tech fee - we can apply the same base price to all phones . ",init-price
1327,"- this might sound fishy , however with the newest technology phones , aka - s8 in your case , we have invested heavily , we are not cashing in on this , the added cost is just to pay for the labor . ",supplemental
1328,"well , what unlocker do you use on this year's samsung phones ? ",inquire
1329,"i can not provide this , as we use inhouse code . the issue here - is that we do not exactly cover the s8 for this price as you see in the ad . however it is at your own risk , as new model phones are still a bit on the frontier ",inform
1330,how do you bypass esn/imei blacklisting ? do you drop in a new stolen chip or do you use a tunneling electron microscope to physically burnin ,inquire
1331,"i can not specifically tell you our methods , as it is the only reason we are in business , if you would like to go elsewhere please feel no pressure . ",inform
1332,"however if you would like to precede please do let me know , we can continue for 65 dollars , plus tax ",counter-price
1333,the best i can do is $45 . ,counter-price
1334,"okay , however can i net 30 you the cost of supplies ? ",counter-price
1335,"okay , i'll accept your offer . ",agree
1336,before you accept this please understand the cost of supplies is 11 dollars ,supplemental
1337,"okay , sounds good . ",agree
1338,deal - 56 dollars is the final deal ,agree
1339,<end>,<end>
1340,i am interested in this bed ! ,intro
1341,is it in good condition ? does it have any damage ? ,inquire
1342,there is no damage and it is comfortable . ,inform
1343,great ! the price seems a little out of my budget though . ,vague-price
1344,would you accept $800 if i come pick it up myself ? ,init-price
1345,i can do that but let me tell you a bit more before you make an offer ,agree
1346,sounds great . i'd like to hear more . ,agree
1347,you will get a great hypoallergenic mattress cover that has been on it since day one . ,supplemental
1348,that sounds lovely . i was going to purchase one but now i don't need to . ,inform
1349,"yes , it is great . you can make your offer now . ",inform
1350,thank you . it was a pleasure to purchase from you ! ,thanks
1351,<end>,<end>
1352,hello i am really interested in this product ,intro
1353,that's great . i'm interested in selling it to you . ,intro
1354,how old is it ? ,inquire
1355,"the iphone 5 was first released in 2012 , but i guess i don't remember when i bought it ? it's almost like i would have remembered if i had thought to write it down in the product description . oh well . ",inform
1356,thank you for the information . ,thanks
1357,"however , the price is too high for me . ",vague-price
1358,can we work on it ? ,inquire
1359,"yes , i suppose we can negotiate . let's negotiate , that's what i always say . ",agree
1360,i can pay about $82 for it ,init-price
1361,"well , that's a pretty attractive offer . now we just need to decide where to do the deal . ",agree
1362,would you like to meet up in a tmobile store or would you rather meet up at a gas station ? ,inquire
1363,gas station works really well for me . ,inform
1364,thanks for the options . ,thanks
1365,when can we do that ? ,inquire
1366,"well , i always think it's best to wait until it's really dark and spooky to meet up at a gas station , maybe we can meet up at midnight , exchange the phone and just see where the night takes us from there . ",inform
1367,maybe get some slurpees from the gas station ? ,inquire
1368,okay i think we're done with the deal and will meet up tomorrow then ! ,agree
1369,thanks ,thanks
1370,"great , looking forward to meeting you in a gas station . ",thanks
1371,<end>,<end>
1372,id like to offer 1200 ,init-price
1373,"okay , i wish i could get a little bit more , i understand there is no pedals , however would you take 1300 for it ? and i can drop it off for you ? ",counter-price
1374,no pedals ? not sure still would like to offer the 1200 ,insist
1375,split the difference ? ,inquire
1376,how about 1200 and i'll pick up ,insist
1377,"i hate to ask , but would you stop for a delivery order i have on the way here , you dont have to pay for it , just grab it ",inquire
1378,1200 ill pick up and yes i will p[ick up your order ,agree
1379,thanks a bunch ill start getting it all ready for you ! ,thanks
1380,<end>,<end>
1381,i am interested in the tv . ,intro
1382,how is the picture on it ? ,inquire
1383,picture is amazing and has hdmi included as well ,inform
1384,great ! the price is a little steep for me . ,vague-price
1385,how about 100 ? ,init-price
1386,how about $120 ? its almost like new piece and works really well ,counter-price
1387,it is still used . i can do 110 ? ,counter-price
1388,okay i will take that then ! ,agree
1389,thanks ,thanks
1390,<end>,<end>
1391,this a beautiful ottmoman . ,supplemental
1392,how is the condition ? ,inquire
1393,hello . the condition is very good almost like new . its a very elegant piece ,inform
1394,i can see that ! will you take 125 ? ,init-price
1395,yeah i can accept that . ,agree
1396,so will you pay cash or credit ? ,inquire
1397,cash ,inform
1398,<end>,<end>
1399,hi is this new or used ? ,inquire
1400,"this is a used car , are you interested ? ",inform
1401,yes absolutely . can you please tell me more about its condition ,inquire
1402,"this car is in great condition , good leather , new tires , clean car title . it's a great car . ",inform
1403,good and since its used i feel that the price is very much higher . i can get something newer with that price . ,vague-price
1404,"well , if you can find a car in this good of condition for less than $4500 , i recommend you go buy it right now . ",supplemental
1405,no i still want this car . i really liked it . ,disagree
1406,how can we work that out ? ,inquire
1407,"well , let's start discussing the price . ",intro
1408,sure . i can pay about 3496 for it . it fits my budget that way . would it be a deal ? ,init-price
1409,"friend , while it's true this car has an amazing and spacious back seat , i'm not going to invite you to come screw me in the car . you're going to have to do better than that . ",supplemental
1410,well i can do $3600 . i think its a fair deal ! ,counter-price
1411,"okay , i can do $3600 , but you'll have to pick the car up . ",agree
1412,absolutely can do that ! thanks ! ,thanks
1413,<end>,<end>
1414,let's make a deal . ,intro
1415,"sure ! i'm definitely interested , how does $1292 sound ? ",init-price
1416,"wow , we're miles apart here . let's step through this negotiation slowly , with ",disagree
1417,looks like part of your message got cut off there ? ,inquire
1418,<end>,<end>
1419,is there anything wrong with this at all ? ,inquire
1420,"well , there are some problems . it's missing a drawer divider and it's scratched . for some reason i can't really fathom , i decided to color in the scratches with a brown marker , even though i'm a master finish carpenter . i guess i was just incredibly lazy when i was getting ready to sell this furniture . ",inform
1421,then with all that said would you take $50 for it ? ,init-price
1422,"50 seems way too low , lets have a little more negotiation here . ",disagree
1423,"let me tell you , this is a very sturdy piece of furniture , it can easily take the weight of two adults slamming into it for at least 20 minutes . that's how it got the scratches . ",supplemental
1424,oh wow okay . well with all your telling me this doesn't seem worth much more than 50 to me . ,disagree
1425,"friend , this is the perfect side table for so many things , the drawers are big enough to hold all sorts of adult toys . ",supplemental
1426,it would be a steal at $80 . ,counter-price
1427,hmm how about 70 if i come get it today ? ,counter-price
1428,"okay , you come to pick it up , you can have it for $75 , and i'll even throw in whatever's left in the drawers when you get here . ",counter-price
1429,"don't worry , it's all been sterilized . ",supplemental
1430,okay deal . 75 it is . ,agree
1431,<end>,<end>
1432,can we negotiate ? ,intro
1433,yes but we need to keep chatting a bit longer . what questions do you have about the product ? ,intro
1434,i would like to know what the dimensions of the drawer is ,inquire
1435,"sure thing . the dimensions are as follows: 24 inch high , oval top 23 inch by 27 inch ",inform
1436,i meant the pull out drawer . ,supplemental
1437,those are the dimensions . ,supplemental
1438,how much are you willing to pay . ,inquire
1439,i am selling it for a $100 ,init-price
1440,"i can pay 60 , and i'll come pick it up at your convience ",counter-price
1441,60 is very very low . this is a really good table with a great quality . ,disagree
1442,"i know , but i'm willing to travel to you to pick it up and load in my car myself so that you don't have to lift a finger ",supplemental
1443,yeah but still i would need more . i can give you for $75 last price because its a reasonable price and very well worth the price ,counter-price
1444,i can do 70 ,counter-price
1445,okay then you still will have to come pick it up yourself ,agree
1446,ok ,agree
1447,<end>,<end>
1448,hi ,intro
1449,"hello , i'm interested in this dresser . ",intro
1450,200 ? ,init-price
1451,"wow , that seems pretty expensive , let's see if we can come closer in price . ",vague-price
1452,what do you have in mind ? ,inquire
1453,"well , for starters is there anything wrong with this dresser ? ",inquire
1454,one of the handles is off but i still have it ,inform
1455,what about the night stand ? ,inquire
1456,it is in good condition ,inform
1457,"well , i guess i could fix the broken handle on the dresser , how about $150 for both . ",counter-price
1458,lets meet in the middle at 175 ,counter-price
1459,"how about $160 , and i'll come pick it up ? ",counter-price
1460,ok ,agree
1461,"okay , great , i'll come by tonight at midnight and collect the dresser . ",agree
1462,<end>,<end>
1463,hi are you interested in the house ? ,intro
1464,"yes , i am . ",agree
1465,great do you have any questions about it ? ,intro
1466,"well , do you know how many square feet it is ? ",inquire
1467,i don't exactly know the square feet but i can definitely let you know that asap . ,inform
1468,"sure . seems like the sort of thing somebody renting a house would know , but i guess you must have just forgot to fill it in on the listing . anyway , are there any problems with the house , besides the fact that it's right next to the freeway ? ",inquire
1469,"yes , i will definitely put that on the list its definitely missing that information . thanks for pointing that out to me . no , there are no problems with the house at all . it is very well located and the area is great ! ",inform
1470,"well , then let's get down to brass tacks . i see you listed it at $1000 , but i think we can come to a better price for both of us . ",init-price
1471,sure i am all here to negotiate so we both are happy ! go ahead ! ,intro
1472,"well , how about $800 ",counter-price
1473,that's acceptable to me ! ,agree
1474,when can we sign the deal ? ,inquire
1475,"well , how about tonight ? let's meet at the house , maybe check out the bedrooms ? ",inquire
1476,sure thing tonight it is ! ,agree
1477,"all right , i'll be the guy in a leather body suit standing out front :) ",agree
1478,<end>,<end>
1479,hello . ,intro
1480,hello . this is a great tv stand for just $80 ,init-price
1481,are there any problems with it ? ,inquire
1482,nope it is in great condition ! it may just have a few scratches on the back . ,inform
1483,do you know how much weight it can support ? ,inquire
1484,"i'm not 100% sure , but i think i remember the box saying around 300 pounds or so . ",inform
1485,does it have any place on the back for tie downs or straps to hold the television in place ? ,inquire
1486,it doesn't . i'm sorry ,inform
1487,"hmm , well i guess i'd be willing to offer $40 ",counter-price
1488,that is too low . this is in really great condition ! i'd offer it to you for a slightly lower price of $70 if buy it within the next week . ] ,counter-price
1489,"friend , it's a used ikea tv stand , and i'm not even going to use it to hold a tv . ",supplemental
1490,"how about this , i'll come by and pick it up , and i'll pay $60 . ",counter-price
1491,make it 65 and it's a deal . ,counter-price
1492,"okay , i'll pay $65 , and i'll be by your house tonight to pick it up ? ",agree
1493,i'll be here all night come by whenever ! ,inform
1494,"okay , i'll be the guy wearing the clown mask , just so you know it's me :) ",agree
1495,<end>,<end>
1496,is there any known problems with this car ? ,inquire
1497,"no as long as i had it , it always worked really well ",inform
1498,i would really love to pick this up today as i'm in real need of a car but i only have $3670 for it ,init-price
1499,that's a fair deal provided you give me the cash right away ! ,agree
1500,i'll come get it today with the cash then ! ,inform
1501,sure thing ! thank you ! ,thanks
1502,<end>,<end>
1503,this looks nice but the price seems a bit high . ,vague-price
1504,yes definitely but its pricey because of its quality . ,supplemental
1505,are the tires full or flat ? ,inquire
1506,they're full and in great condition ,inform
1507,then i would like to offer you 180 for this ,init-price
1508,"well , how about $190 ? ",counter-price
1509,if you have a helmet i'd be able to do 190 ,agree
1510,i can definitely provide you a helmet . what color preferences do you have ? ,inquire
1511,i'd love a blue or green one . ,inform
1512,sure thing then you will get either of the two colors . so do we meet up tomorrow to finish the deal ? ,inquire
1513,"sounds good to me . $190 , tomorrow . ",agree
1514,see you then ! ,thanks
1515,<end>,<end>
1516,this mirror is in brand new condition and it is stunning ,supplemental
1517,"brand new ? your listing said you got it from a previous owner , and that it's vintage ? ",inquire
1518,"that is true , but it has been kept in brand new condition . i got it from the owner who kept it brand new , and i haven't done anything to damage it at all ! ",inform
1519,is there anything wrong with the mirror ? ,inquire
1520,nothing at all . ,inform
1521,"well , then why do you want to sell it ? ",inquire
1522,i don't have anywhere to put it and it is just sitting around ,inform
1523,"okay , well , i guess i would offer $125 for the mirror . ",init-price
1524,for a mirror like this in its great condition that is too low . i'd like at least 180 for it . ,counter-price
1525,$180 ? ,disagree
1526,"for that i could buy 3 copies of the legend of zelda: breath of the wild , the true mirror into the soul of man . the most i would go is $140 . ",counter-price
1527,i'm sorry if you cannot go any higher i am going to have to pass on your offer . it may seem a bit much but it is really a great deal . ,disagree
1528,"okay , i'll settle at $175 , and i'll come by your house tonight to pick it up ? ",counter-price
1529,that is a deal i'm for ! ,agree
1530,"okay , i'll be by your house around midnight with a paper sack full of crumpled up cash . ",agree
1531,<end>,<end>
1532,please buy this from me i need to get rid of it today ! ,intro
1533,"okay , i'm interested . ",intro
1534,is there anything wrong with this sub ? ,inquire
1535,the only thing wrong with it is that the previous owner was a lying cheating piece of a man . ,inform
1536,"hmm , so you'd say that your judgement might not be so good ? ",inquire
1537,oh my judgement is just fine . this thing is not welcome in my house anymore . ,inform
1538,"well , if it's that important to get it out of your house fast , i'd be happy to offer $200 right now . ",init-price
1539,well probably is the court says i owe him 400 so i need at least for his garbage so i can pay him . ,counter-price
1540,"well , i think if we work together we can come up with a mutually beneficial arrangement . ",unknown
1541,such as ? ,inquire
1542,"well , how about i pick up the subwoofer from you tonight , and i'll pay $300 for it . ",counter-price
1543,that still leaves me 100 short . i really need 400 ,insist
1544,"well , without some other perks i really can't go any higher than $300 . ",insist
1545,i'll deliver it to you . and throw him some of his clothes that are hanging around my house . ,supplemental
1546,what size are the clothes ? ,inquire
1547,large ,inform
1548,"well , okay , if you'll come over here , tonight , with the sub and the clothes , i think we can make a deal at $400 . ",agree
1549,thank you ! it is all yours ! ,thanks
1550,<end>,<end>
1551,hello ,intro
1552,hi ,intro
1553,i offer 40 for the table ,init-price
1554,ill go down to 80 for you ,counter-price
1555,that is still just too much for me . will you take 50 ? ,counter-price
1556,its newly refinished and is in like new condition . ,supplemental
1557,6,counter-price
1558,the lowest i will go is 75 ,counter-price
1559,70 and we have a deal ,counter-price
1560,fine ,agree
1561,<end>,<end>
1562,great place are the utilities included ? ,inquire
1563,hey there ,inform
1564,i would be willing to pay $2185 if the utilities are included . ,init-price
1565,"$2185 a month , and i'll include free water , sewer , garbage monthly . you'll pay electric and gas heat . ",supplemental
1566,would i have to pay pet rent for my ferret ? ,inquire
1567,"$300 pet deposit , and an additional $20/month , per pet . ferrets also , have a very distinct musk smell , have had to clean up after a tenant with ferrets moved out . ",inform
1568,i can only afford $2010 in rent if i pay pet rent and pet deposit . ,counter-price
1569,". . . . so without your pet , you can afford $2185/month , but with the addition of your pet , you want to pay $75/month less rent . ",supplemental
1570,what would motivate a landlord to do that ? ,inquire
1571,i have 800 credit score ,inform
1572,"thank you for that information , although can you answer my last question ? ",inquire
1573,<end>,<end>
1574,hello . ,intro
1575,hello ,intro
1576,"i'm interested in this table , are there any problems with it ? ",inquire
1577,no it is in like new shape . ,inform
1578,"well , i suppose i'd like to buy it , i'd offer $45 for a used ikea table . ",init-price
1579,i am sorry i can't take that low that is less then half . i hardly used the table . ,disagree
1580,"well , what would you consider a reasonable price ? ",inquire
1581,$75 ,counter-price
1582,"i don't know , i only want the table for the melamine table top , and i can buy a brand new one from ikea for only ",disagree
1583,i mean it is up to you . it is nice . it is already put together . just put in your vehicle and go . ,supplemental
1584,"well , i'll come to your house tonight , and pick it up , for $70 . ",counter-price
1585,that sounds good . ,agree
1586,"okay , sounds good to me too , i'll be at your house tonight . ",agree
1587,great ,thanks
1588,<end>,<end>
1589,hello ! i hear you'd like to purchase my bike . ,intro
1590,"yes , but $900 is to high , i would like to pay $828 for it ",init-price
1591,"i purchased it for a good bit more , so i don't think i can go that low . how about $870 ? ",counter-price
1592,"it is still a bit high , how about $20 less for the amount of $850 ",counter-price
1593,"it really is a great bike , hardly been used , wonderful city bike . will you do $860 ? ",counter-price
1594,okay i will take it for $860 ,agree
1595,great ! ,agree
1596,"you can come pick it up whenever , i'll forward you the details . nice doing business , have a wonderful day ! ",thanks
1597,<end>,<end>
1598,hello ,intro
1599,how it going ,intro
1600,good . how about you . ,intro
1601,how long have you had the chairs ? ,inquire
1602,3 months ,inform
1603,what condition is the seating in ? ,inquire
1604,excellent ,inform
1605,how about the chrome ? ,inquire
1606,shiny as ever ,inform
1607,any chips in the wood> ,inquire
1608,no ,inform
1609,are you willing at all to negotiate ? ,inquire
1610,yes ,inform
1611,what is your best offer ? ,inquire
1612,make me an offer an see what we can do ,inform
1613,how about $440 . ,init-price
1614,deal ,agree
1615,"great , sounds good . ",thanks
1616,<end>,<end>
1617,hello ! i hear you're interested in my table . ,intro
1618,"yes i am , it looks like a quality table . any interesting features i should know about ? ",inquire
1619,"the table is made from birch wood , and is water resistant . makes it plenty easy to use as a dining table of sorts . also , the condition is like new . no visible scuffs or scratches . ",inform
1620,"solid , sending over my offer now ",unknown
1621,"in the future , you should negotiate the offer before sending the price . but hey ! $80 ! i'll take it ! ",init-price
1622,<end>,<end>
1623,hi ,intro
1624,good morning . ,intro
1625,is there an issues with vehicle ,inquire
1626,everything has been inspected . i have all the service records and maintenance has been up to date . i recently installed a new clutch as well . ,inform
1627,$3500 is a great price . this is a great car . ,init-price
1628,would you take 2660 ,counter-price
1629,"i've really put a lot of money into making this car work perfectly . the speakers are amazing , and i did install a bluetooth system in the car . i'd consider $3000 , but can't do any lower than that . ",counter-price
1630,ok that work ,agree
1631,great ! enjoy the car ! ,thanks
1632,<end>,<end>
1633,"hey there , i hear you're interested in my listing . ",intro
1634,yes ,inform
1635,so what do you think of the price ? ,inquire
1636,"honestly i'm quite low-balling it here , it's a vintage classic , but i need the space ! ",supplemental
1637,what's the lowest u can go ,inquire
1638,i could drop about 10% . how does $3105 sound ? ,init-price
1639,is there anything wrong with it ,inquire
1640,"the body is antique , but solid metal so no issues . the rest is practically new , and it rides like a beauty . ",inform
1641,do you accept trades ,inquire
1642,"i'm looking for cash only , unfortunately . just making space . ",inform
1643,will you accept 2622 ,counter-price
1644,i can't drop that low unfortunately . ,disagree
1645,is there any extras that come with it ,inquire
1646,"nope , i'm just selling the bike , though it is autographed by the 1990 russian olympic team . ",inform
1647,will you do $3100 ? ,counter-price
1648,can you do 2900 ,counter-price
1649,"i can do $3000 , let's split it down the middle , shall we ? ",counter-price
1650,sure ,agree
1651,"great , sending my offer . ",agree
1652,enjoy your day ! i'll get back to my turkey . ,thanks
1653,<end>,<end>
1654,hi how are you ,intro
1655,"hi , im good . how are you ? ",intro
1656,good ,intro
1657,i just finished rereading the listing . it sounds beautiful . ,supplemental
1658,"this place is beautiful , this house has been in family for generation . it a gorgeous 2 bed 2 . 5 bath and 1200 sq ft ",supplemental
1659,"is it 2 . 5 bathrooms , the listing says 1 . 5 ? ",inquire
1660,<end>,<end>
1661,"thats a nice bike , is it good condition ",inquire
1662,excellent condition . ,inform
1663,whats the milaage ,inquire
1664,rode less then 100 miles . ,inform
1665,hmmmm i want to buy it but i need to buy a new helemet ,unknown
1666,i can give you mine for free . ,inform
1667,ok can you do 500 i can pick it up today asap ,init-price
1668,i can't go that low sorry . it is like brand new . ,disagree
1669,i could do $700 . ,counter-price
1670,590 ? ,counter-price
1671,$690 best i can do really . ,counter-price
1672,ok will you delivery ? ,inquire
1673,if you are within 10 miles . ,inform
1674,"ok deal , dont forget to bring me the helmet ",agree
1675,i won't . ,unknown
1676,<end>,<end>
1677,hi . how are you ? ,intro
1678,good u ,intro
1679,good . have you read through the listing yet ? ,inquire
1680,yes very interested ,inform
