,text,meta_text
2800,<end>,<end>
2801,hey looking for a new bed ,intro
2802,i am ,intro
2803,well this set would be perfect for you or your teenage daughter . any questions ,intro
2804,how old is it ? ,inquire
2805,not old at all practically new it was used as a display model ,inform
2806,would u take $100 ? ,init-price
2807,100 is a l ,unknown
2808,i can come up to 125 if you can provide delivery ,counter-price
2809,sorry i mistyped previously 125 is better and i can offer delivery at 130 i can also offer assembly at 140 ,counter-price
2810,i'd prefer to assemble myself ,agree
2811,well i can throw in a pottery barn sheet set at 140 ,counter-price
2812,"how about 130 with the sheets and i""ll pick it up ? ",counter-price
2813,that should be fine ,agree
2814,its a deal then ,agree
2815,<end>,<end>
2816,hello ! i'm very interested in your radio . how would you describe its condition ? ,inquire
2817,it is very gently used - like new still . ,inform
2818,"awesome ! do you know if it plays flac files , in addition to mp3 ? ",inquire
2819,"i honestly don't know if it plays that file format . it does play . mp3 as well as wma files . it also is compatible with smartphones and usb/sd cards , so it is very flexible . ",inform
2820,"i think i can work with that . my paycheck is late this week , so do you think you'd be able to take $13 for the radio ? ",init-price
2821,"with all of it's features , i honestly believe it would be a good buy at $50 - so i have listed it at quite a good bargain already . i am kind of firm at $15 . ",counter-price
2822,would you be able to throw in any freebies or delivery ? ,inquire
2823,i am guessing my price includes delivery ! how can anyone beat this deal ? ,inform
2824,"oh wow ! if it's $15 including delivery , i will take it ! ",agree
2825,<end>,<end>
2826,"hi , i'm interested in your g37 . is it still available ? ",intro
2827,yes it is . i am asking 10800 ,init-price
2828,would you consider $9900 as it is a bit high on mileage ? ,counter-price
2829,"well let me tell you why i am asking so much , it is basically in new condition , everything works well . it does have high mileage but it is well kept . ",insist
2830,kbb comp for the year/model is 9900 . . . how abour 9950 ? ,counter-price
2831,are you picking it up or do i have to deliver it ? ,inquire
2832,i will come pick up . ,inform
2833,"ok , i will accept 9950 for it then . ",agree
2834,<end>,<end>
2835,"hello , i am interested in the long board . can you tell me more about the item ? ",inquire
2836,nearly brand new only used 4-5 times ,inform
2837,"nice , is there any damage at all like scratches ? ",inquire
2838,"no damage or scratches , sidewinder trucks and wheels have swiss bone bearings ",inform
2839,"sweet , i'll take it off of your hands for $152 ! ",init-price
2840,can you do a little better than that ? ,vague-price
2841,"well , if the board is as good as you say i would be willing to pay $170 and i'll come get it today . ",counter-price
2842,it's yours for $170 ,agree
2843,deal ,agree
2844,<end>,<end>
2845,"hello , are you here about the listing ? ",intro
2846,"hello , yes , i am . ",intro
2847,"i'm sure you already saw in the ad , but the bars are $30 , and are unused . did you have any questions ? ",init-price
2848,i do . is the original boxes and paperwork with them ? is there a warranty with the parts that will be transferred to me if i purchase them ? ,inquire
2849,"everything that came in the box with them is there , i put it all back in after i realized i wouldn't be able to use them on my bike . unfortunately the warranty for them is outdated by now , they're in new condition , but they've been sitting for a while . ",inform
2850,"i am interested in them . however , since the warranty is outdated now , would you be willing to come down on the price ? ",vague-price
2851,"i am willing to negotiate the price a little lower , that isn't a problem . ",inform
2852,"if i agree to pick them up , would you be willing to do $22 considering there is no warranty and they have been sitting for awhile . ",counter-price
2853,"$22 is a little bit low for me , but i could definitely come down in price if you do pick them up . how about we meet halfway at $25 ? ",counter-price
2854,"well , it is a bit of a drive for me . i'm sure you want to get rid of these , could you do $23 ? ",counter-price
2855,i suppose that would be about the price it'd cost to ship them out . you've got yourself a deal bud . ,agree
2856,thank you . ,thanks
2857,<end>,<end>
2858,are you interested in my galaxy ,intro
2859,"yes , it looks like a great phone . can you tell me a little about its history ? ",inquire
2860,i've had it for 6 months . it comes unlocked . the network is at@t ,inform
2861,"so , it should work on any network that requires a sim card , then , correct ? t-mobile for example ? ",inquire
2862,yes that is correct . ,inform
2863,i am selling it at 397 but am willing to negotiate price ,init-price
2864,"ok , it appears that the face is scratch-free and crack-free , is that correct ? how is the back ? ",inquire
2865,yes it is scratch free . it also comes with a screen protector i put on ,inform
2866,"very nice . i'm wondering if i might be able to pick it up directly from you , rather than having it shipped ? ",inquire
2867,sounds good to me . what are you willing to pay ,inform
2868,this looks like a great phone . would you be willing to accept $320 for it ? ,counter-price
2869,yes deal ,agree
2870,<end>,<end>
2871,hi i would like to negotiate the price considering i will have to buy and fix some of it . ,intro
2872,i understand . i'm willing to negotiate ,intro
2873,so i will have to buy a battery cap that's missing and might have to fix the set if it's not sturdy so how about $92 cash and i can take it off your hands ? ,init-price
2874,i think that will work . it is close to my asking price . ,agree
2875,<end>,<end>
2876,i am interested in the home . how old are the appliances and the mattresses ? if its older than 8 it aint so great . ,inquire
2877,they are only 3 years old ,inform
2878,i tend to throw a lot of family gettogethers is there a big backyard and is there ample parking ? ,inquire
2879,no this is not that kind of rental think of it as a vacation getaway place perfect if you are a writer or artist space is minimal and i encourage you not to bring too much of your own stuff everything you need is there even towels and sheets ,inform
2880,okay sounds fun . i would like to experiance this moment and i do not want to offend you but i have $2500 to give and this seems very reasonable . ,init-price
2881,can you do 3000 it is fully furnished and there is a guest cottage ,counter-price
2882,i want it but it seems there has to be maintaince every so often on the garden and i like the primitive feel in the guest cottage i really believe we can work out a deal lets do 2600 . ,counter-price
2883,ok how about . 2850 ,counter-price
2884,"i like your style , what if i give you a coupon book and we call it 2650 ",counter-price
2885,<end>,<end>
2886,hello what can you tell me about this bike ? ,inquire
2887,hi ! i have this bike and it is in great condition . the wheelset is two months old . ,inform
2888,"i have thinner tires for road touring , but would also be willing to include thicker tires for riding dirt trails , if you're willing to spend $800 . ",init-price
2889,this sounds like a good bike . how often have you used it ? ,inquire
2890,"i've only used it 5 times . once on a road tour across oregon , and a few times on dirt trails in my hometown . ",inform
2891,how much are you looking to pay for this ? ,inquire
2892,736,counter-price
2893,"i can't go that low . since i want 800 and you want 736 , let's meet in the middle at 768 . that way we both get what we want . i'll even include both sets of tires at that price . how does that sound ? ",counter-price
2894,"if you throw in a warranty , i will meet you at 770 ",counter-price
2895,ok . i can throw in a 2 year warranty for 770 . ,agree
2896,<end>,<end>
2897,hey there ! i;m very interested in the bicycle . how comfortable would you say the seat is ? ,inquire
2898,i feel it is quite comfortable . the seat is well cushioned . ,inform
2899,awesome . is there any rust or noticeable damage on the frame ? ,inquire
2900,no rust . overall the bike is great condition . it does need a new innertube ,inform
2901,"great . since i'm going to have to end up buying a new inner tube , would you let the bike go for $76 ? ",init-price
2902,it is quite a unique bicycle . you can fold it up and put it in a bag . i was hoping to get at least 90 dollars . ,counter-price
2903,i would be willing to come in at $90 . sounds like a deal ! ,agree
2904,<end>,<end>
2905,"good morning , i'm interested in your apartment for rent in vallejo ? ",intro
2906,oh great . i will consider offers based on rental history . ,intro
2907,"ok , can you tell me about the renovations ? ",inquire
2908,"fully renovated the entire building so all apartments are new with hdwd floors , coin laundry and covered parking . even included garden area for residents . great location you won't find any cheaper for this price in this area . ",inform
2909,"that sounds great , and i know the area well . i have been a renter for the last 5 years - good history , no late payments , and i'm quiet . i think i'll be a good tennant . ",unknown
2910,i have the listing price at 1450 for this brand new reno and i am flexible with showing . ,init-price
2911,would you accept an offer of $1345 per month ? ,counter-price
2912,"how about signing an extra 6 months lease and it's a deal ? again , you won't find this price again . ",insist
2913,"yeah , i have to agree , it is a great apartment , but it is a bit higher than my budget . would you come down $25 per month to $1425 ? ",counter-price
2914,sure i can do it at 1425 . is it a deal then . ,agree
2915,<end>,<end>
2916,hello ! ,intro
2917,hello . ,intro
2918,"i saw your listing for the dining chair , and wanted to take it off of your hands . i see you mention it has a few nicks in it , how is its overall condition ? ",inquire
2919,"yes , there are a couple of small nicks , that have resulted from everyday usage . otherwise it is in excellent condition . it is a reliable chair , we're just replacing our dining room furniture right now . the cushion is also in excellent condition . ",inform
2920,"that sounds good , i am doing some redecorating myself , and wanted saw this chair was identical to one i already had . if you don't mind , i was hoping to lower the price to around $22 , but i would be glad to come pick it up myself , and save you the hassle of shipping it out . ",init-price
2921,"i can easily let the chair go for $22 , if i'm avoiding shipping costs . ",agree
2922,"i think we may have a deal then , thank you very much ! ",agree
2923,<end>,<end>
2924,"hello , what can you tell me about this product ? ",intro
2925,"hello , well it's not a product . it's a 4 bedroom apartment that is 2 blocks to ucb . these are modern and high end places that go for $7995 . that price includes utiities . ",init-price
2926,do you allow pets ? ,inquire
2927,"yes , we do , but there is a $250 pet deposit that would go on top of the rent . ",inform
2928,<end>,<end>
2929,how we doing today ,intro
2930,hey there ! i'm interested in the gt . how would you describe the condition of the car ? ,inquire
2931,"i just had for a full check up , this car is going to last forever , it runs great , no dents and nice color ",inform
2932,do all the electronics in the car function properly ? ,inquire
2933,"yes indeed , how you about you check everything before you pay ",inform
2934,"sounds great . due to the clear-coat , i'd be willing to offer $5000 and i'll throw in my model t . ",init-price
2935,"sounds good can you send me the pictures via skype if you can , and you have to pick up for that price ",agree
2936,that will be no problem ! thanks for being easy to work with ! ,agree
2937,<end>,<end>
2938,hello ,intro
2939,good morning ,intro
2940,"good morning ! i saw your listing for the beach cruiser , and wanted to make sure i got in contact with you before it was gone . i see it is in perfect riding condition , have you rode it yourself personally ? ",inquire
2941,yes ! i ride it all the time . its been a great bike . just got a new one or i would surely keep it . ,inform
2942,"excellent , that is reassuring . to be honest though , the price is a little high for me , is there any way we could negotiate a lower deal ? possibly in the $50 - $60 range ? ",init-price
2943,i'm certainly willing to negotiate . how would 65 sound ? it is a high quality bike . ,counter-price
2944,"$65 sounds like a good deal , i would be willing to pick it up myself to save you the shipping hassle if you wouldn't mind going down to $60 , otherwise i think we have a deal . ",counter-price
2945,thank you very much ! ,agree
2946,<end>,<end>
2947,"hey , how's it going ? i take it you are interested in the bike ? ",intro
2948,"hi , it's going good . and with you ? yes , i am interested in the bike . ",intro
2949,i'm doing good ! let me tell you this bike is a decked out santa cruz chameleon custom . you can come take it for a ride and i guarantee you will fall in love with it . ,intro
2950,"i would like that , it is a bit of a drive for me . can you tell me , has this bike ever been in an accident ? any marks or scratches ? ",inquire
2951,never crashed it and no marks at all . ,inform
2952,it's only about 3 months old . i'm looking to sell it for $850 ,init-price
2953,"can you tell me , are the extra set of street tires new ? how much tread is on them both ? ",inquire
2954,the tires on the bike are in great condition . the extra set was only used for about a week so they are basically new . ,inform
2955,how long have you owned the bike ? ,inquire
2956,3 months . ,inform
2957,are you the first owner ? i am very interested in the bike . ,inquire
2958,i'm the only owner ! ,inform
2959,"okay , great ! are you willing to come down on the price some ? i am serious about buying this bike . however , like i said , it is a bit of a drive for me to come and get it . ",vague-price
2960,"well , these bikes retail for $2 , 200 and i'm throwing in an extra set of tires . i think that the asking price of $850 is a steal . ",insist
2961,that is a bit steep considering the travel it involves to come and buy it . i am serious with cash in hand . ,vague-price
2962,"if you have the $850 and are ready to buy , i will bring it to your doorstep . ",insist
2963,could you do $750 ? ,counter-price
2964,i could but i'd have to take out the extra set of street tires . ,agree
2965,how about $790 with the extra set of street tires included ? ,counter-price
2966,you got yourself a deal . ,agree
2967,<end>,<end>
2968,hey there ! i'm very interested in the chair . how would you describe its condition ? ,inquire
2969,"hi . it's gently used . only 6 months old . no stains , and nothing broken . ",inform
2970,can you give me its dimensions ? i want to make sure i can fit it in my truck or through a doorway . ,inquire
2971,sure . it's 29 . 5 x 35 . 2 x 36 inches . ,inform
2972,"if i were to come pick it up , would you be willing to take $119 ? ",init-price
2973,119 is lower than i wanted to go . it's in excellent condition . how about we meet more towards the middle ? 160 ? ,counter-price
2974,i can do $160 . sounds like a deal ! ,agree
2975,awesome . let me know when you want to pick it up . ,agree
2976,<end>,<end>
2977,hi there ,intro
2978,"hi , a studio apartment would be great for me right now . i am a responsible student with rental history looking to negotiate within my budget . ",intro
2979,that sounds great . what is your price range ? ,inquire
2980,i'm looking to pay around 1288 but would be willing to sign an extra 6 months to lock in the price . ,init-price
2981,so you'd be willing to sign a lease for 1 . 5 years ? make it 2 years and i'll seriously consider the 1288 ,agree
2982,i would be finished with uni by then so that sound reasonable and i can hold off purchasing for 2 years . sounds good to me . ,agree
2983,awesome . ,thanks
2984,<end>,<end>
2985,hey there ! i'm interested in your camera system . is the box still sealed or has it been opened ? ,inquire
2986,"it's still sealed in the box , and i'd be happy to take it to you if you aren't too far away ",inform
2987,that's a really good deal if you'll deliver it ! would you be able to do $345 ? ,init-price
2988,"i think that's fair , $345 sounds good ",agree
2989,awesome ! ,thanks
2990,<end>,<end>
2991,"hello , i'm interested in the place for rent . can you tell me what kind of neighborhood this is in ? is it safe ? ",inquire
2992,its close to shop and dining . ,inform
2993,what are the appliances like ? are they outdated or modern ? ,inquire
2994,there is a washer/dryer and a dishwasher all in good condition . ,inform
2995,"so , i see that the listed price is $3500 . ",init-price
2996,does this include anything like utilities ? ,inquire
2997,i think we can work out a deal for those to be inclueded . ,inform
2998,i'm prepared to pay $2100 with no utilities included . how does that sound ? ,counter-price
2999,"that is a bit low for me , i can go as low as $3000 with out the utilities . ",counter-price
3000,"hmm , still kind of high . how about $2900 ? ",counter-price
3001,i'm sorry but that is out of the pricing i'm willing to go . ,vague-price
3002,"ok well , i'll come take a look at the place and if it's a good as you say , then i'll agree to the $3000 amount . ",agree
3003,sounds good . ,agree
3004,<end>,<end>
3005,hello ,intro
3006,"hey ! i am really interested in the phone case you listed; the picture is a little bit fuzzy , what kind of condition is it in ? ",inquire
3007,"the condition is practically brand new , i wasn't a fan of the color of the case when it arrived , so i put it back in the box and let it sit for a while . the case itself felt good in my hands , and i did a drop test to see if it worked as advertised . my phone still works , so i think were okay . ",inform
3008,awesome ! would you take $4 for it ? ,init-price
3009,"sure $4 isnt too bad at all , you have yourself a deal . ",agree
3010,<end>,<end>
3011,hey there ! do you have any questions about the apartment ? ,intro
3012,how we doing today partner ,intro
3013,"yes i do , how big is it and is there a park nearby and does it allow pets ? ",inquire
3014,"its 2300 square feet . there's a nice park named linkin park nearby , and the apartment allows cats and small dogs . ",inform
3015,"beautiful , ok and hows the neighborhood ",inquire
3016,the neighborhood is great ! only 15 recorded bear attack in the past 3 months ,inform
3017,"cool my kind of place , eventhough i was looking for 20 attacks , but fifteen will do , how about i give you 1500 , fair enough , since it's only 15 recorded ",init-price
3018,"i totally feel you . i do think that this year has the potential to be a record high for bear attacks , maybe even approaching 40 or 50 . would you consider doing 1550 ? ",counter-price
3019,"ok i think i could that , thanks for your help ",agree
3020,no problem ! ,agree
3021,<end>,<end>
3022,good morning . can you tell me about the mountain bike you have listed ? ,inquire
3023,"sure . shame to let it go because of how much i love it , but it's great if you wanna go downhill . it has a raceface handlebars and stem evolve , wtb seat , moto and cranks and maxxis high roller tires . ",inform
3024,how long have you owned it for ? are you the original owner ? ,inquire
3025,"that's right . it's mine only , and i've owned for about a few months give or take , so it's not in the worst condition at all . how much are we willing to negotiate ? ",inform
3026,"well , $800 is a bit higher than i'm willing to pay , but would you be willing to consider an offer of $650 if i were to come and pick it up ? might save you a little bit of hassle . . . . ",init-price
3027,that s a lot lower than i hoped it would be . i want to sell it for $775 because of how close it is to that of a brand new bike in terms of quality . ,counter-price
3028,hmmm . . . . how about $725 ? ,counter-price
3029,"how about 750 ? $25 extra shouldn't be too far of a stretch from your current offer , no ? ",counter-price
3030,yeah . ok . i'll do $750 if you're willing to deliver it to me . how about that ? ,agree
3031,i'm willing to deliver to you ! sounds good to me ! ,agree
3032,<end>,<end>
3033,hi this is a rare screenprint that will be great for any room . ,intro
3034,i love marushka art and i'm very interested in your piece . is there any damage ? ,inquire
3035,"no , it's in great shape including the wooden frame . ",inform
3036,"ok great , i was just about to ask if it was framed or not . what kind of wood ? ",inquire
3037,solid oak so it's well worth the 125 price and i will even include the hardware for that price . ,init-price
3038,"that's nice of you , unfortunately i can only afford $95 . i will take great care with the piece though and it will be proudly displayed ! ",counter-price
3039,i could go as low as $100 and that would be a nice chunk still taken off the price which seems fair . ,counter-price
3040,<end>,<end>
3041,hello ! ,intro
3042,hi ,intro
3043,"i saw your listing for the track bike , there wasn't too much detail , but how does it ride overall ? i'm looking for something reliable . ",inquire
3044,it rides great . it's in excellent shape and you really can't do any better in terms of reliability than a canondale ,inform
3045,"sounds great , i was hoping to shave a bit of cash off the price , would you be willing to go down to around $420 ? ",init-price
3046,"that's a bit low from what i was looking to get . if you're willing to pick it up to save me the hassle of shipping , i could let it go for $525 ",counter-price
3047,"thats pretty fair , i could definitely pull the trigger on that if you dropped it down to $500 . the location is a bit far out , but i wouldn't mind making the trip . ",counter-price
3048,"ok , i think $500 is a fair price . ",agree
3049,great ! thank you very much . ,agree
3050,<end>,<end>
3051,"hello , i am interested in the home you have listed . ",intro
3052,"great ! i realize i forgot to put the price in the advertisement . it's $1 , 800 per month and has fantastic , private views of a golf course , which you will have access to ",init-price
3053,are there any utilities included ? ,inquire
3054,"utilities are not included but the home is equipped with central ac and heating ! plus , a private back yard and patio ",inform
3055,how many cars can fit in the garage ? is it gas or electric or both ? ,inquire
3056,"the garage has plenty of storage so i think it fits 2 cars . no gas , only electric . ",inform
3057,"okay , is there access to any swimming pools ? ",inquire
3058,"no pool , sorry , but you will be close by to the ferry that goes to san fransisco , plus the house has ceiling fans throughout to keep you cool , along with dual pane windows to save on energy costs ",inform
3059,"okay , i was really hoping there was some close access to swimming pools . i am however still very interested in this house . would you be willing to negotiate on the monthly price considering there are no utilities included and no swimming pool access ? ",vague-price
3060,"yes , i am willing to negotiate . what price were you thinking ? ",inquire
3061,would you be willing to do $1500 a month ? ,counter-price
3062,"absolutely , partner , you've got a deal ! ",agree
3063,great ! thank you ! ,thanks
3064,<end>,<end>
3065,"hello , i am interested in your 3 drawer dresser . are you the original owner ? is it set up ? or still in box ? ",inquire
3066,it is set up and basically new ,inform
3067,"i have researching dressers for the past six months , this one seems to be priced high for our area and it's condition . i can offer 400 and i will pick it up tonight . ",init-price
3068,i purchased this dresser for over $1200 less than 3 months ago and never used it . it's market value is much closer to $1200 . i think $750 is more than fair . ,counter-price
3069,i can offer 500 . i will pick up . ,counter-price
3070,i can't go that low . i can throw in the liners for the dresser but i have to get $750 for it . ,insist
3071,what about delivery for $750 ? i can do $750 if you can deliver to me . ,agree
3072,yes . i will that works . i will deliver . ,agree
3073,<end>,<end>
3074,"hey , i'm interested in the couch you have listed for sale - what kind of condition is it in ? ",inquire
3075,it's not new but it has a solid frame and is great for someone who can't get something new . ,inform
3076,from a pet and smoke free home . great deal at just $40 bucks and can help load it up . ,init-price
3077,"could you possibly deliver it to me ? $40 seems kind of steep for an older , used couch if i have to pick it up , too . or maybe you could come down on the price , say $35 ? ",counter-price
3078,35 seems fair and can still help load . ,agree
3079,awesome ! ,agree
3080,<end>,<end>
3081,"hey , i was interested in the kid's bike you have listed for sale . it looks like it's in decent condition , but with you being the second owner and all , $20 seems a little high . would you consider taking $10 ? ",init-price
3082,hi we are the second owners but it's well taken care of . i even have the hardware to put the training wheels back on . ,insist
3083,"i think the highest i'd be willing to go is $12 , but i'll come pick it up myself . ",counter-price
3084,i can do 15 since i did do some work on it to make it in top shape . still a great price that covers my costs . ,counter-price
3085,that seems fair . ,agree
3086,<end>,<end>
3087,good morning ,intro
3088,good morning ,intro
3089,how can i help you ? ,intro
3090,i was interested in the almost new xiaomi mi pad . what can you tell me about it ? ,inquire
3091,"i bought it two months ago so i could watch netflix movies in bed . it is in excellent condition , has no dents , dings , or other issues . i've even got it back in the original box at this point . i was able to get a larger ipad for a great deal , so i no longer need this tablet . ",inform
3092,what are you asking for this item ? ,inquire
3093,i'm asking $200 ,init-price
3094,would you be willing to take a lower price if i picked up the item myself ? ,vague-price
3095,i am willing to negotiate and i'll have to have you pick up the item as i am unable to get to the post office in the near future . ,agree
3096,"that sounds good . i would be willing to offer $152 , which includes me picking up the item myself . would you accept my offer ? ",counter-price
3097,how about $175 and i'll include a 32gb flash card and a new pair of earbuds as well . ,counter-price
3098,would you accept $165 ? since i have to pick the item up and pay for the gas to get to where you are . i would love to have the product along with the 32gb flash card and a new pair of earbuds . ,counter-price
3099,"ok , i'll accept $165 . ",agree
3100,thank you very much ! ,thanks
3101,<end>,<end>
3102,hey there ! i'm interested in buying your 3ds . is there any noticeable wear and tear ? ,inquire
3103,nope ,inform
3104,are there any games stored on the internal memory card ? ,inquire
3105,no only the three games being sold with it . this a timeless console and i promise you its worth the price ,inform
3106,"when you say timeless , do you mean that it cannot tell me the time ? ",inquire
3107,no i mean it will last you a long time and still be fun ,inform
3108,"ah , i see . if i were to pick it up from you , would you come down to $86 ? ",init-price
3109,no the 110 doesn't include delivery . common though do you know how much you would pay for a brand new one without 3 games ,counter-price
3110,"this one isn't brand new , so i don't see the relevance . ",insist
3111,no it isn't but its a fully functional one with 3 games so i would say ts certainly worth 110 dollars ,insist
3112,hmm . i'd be in at $95 . ,counter-price
3113,im sorry i cant . accept that ,disagree
3114,<end>,<end>
3115,"hi there , saw your listing for the ikea bed frame and was wondering if you had been using it the couple of years you've had it ? ",inquire
3116,my partner and i have been using it but we've taken careful measures to keep it in good condition . ,inform
3117,"your price seems a little steep for a bed frame that's been used for two years , it's not much more than that brand new . would you consider coming down to $75 if i picked up myself ? ",init-price
3118,how about $90 and you've got yourself a deal ? ,counter-price
3119,"$90 sounds reasonable , i'll take it . ",agree
3120,<end>,<end>
3121,hi great 5 shelf unit ready to go at just $40 bucks . ,init-price
3122,it seems like a great shelf unit . if i were to come pick it up would you take $30 for it ? ,counter-price
3123,this shelf took some effort to put together since it's very solid . can you give me a better offer ? ,vague-price
3124,"i'm sorry , right now i'm in school and have limited funds . that's the best i can do . ",insist
3125,how about 35 and i can help load it for you . again it's already put together and you won't get a solid piece like that from a store already put together . ,counter-price
3126,ok i can probably work with 35 . thanks . ,agree
3127,<end>,<end>
3128,"hello , i am interested in the cabinets you have listed . ",intro
3129,"hi , the cabinets are brand new and unopened - they're great , but just don't fit in my kitchen . ",intro
3130,how long have you had them ? ,inquire
3131,"i bought them about 3 months ago , and still have the receipts . ",inform
3132,okay . do you know if home depot can still special order these cabinets ? ,inquire
3133,"yes , they still carry the line so you should still be able to order them . ",inform
3134,"okay , great ! i am actually looking for four of them . does this come with the hardware for them as well ? ",inquire
3135,"i have the hardware i purchased for them that i would be willing to throw in , i just need the space and to get these out of here ! ",inform
3136,"okay , i am very interested in the cabinets . you are a little bit of a drive for me , would you be willing to negotiate on the price a bit ? ",vague-price
3137,"if you are within 20 miles of oakland , i will deliver at no cost . ",unknown
3138,"i'm actually not , i am about 42 miles one way . ",unknown
3139,"okay , i could go down to $70 - they are already quite discounted , and i will include the hardware . ",init-price
3140,would you be willing to do $65 ,counter-price
3141,"not with the hardware included , $70 is as low as i can go . ",counter-price
3142,could you do the $65 without the hardware ? ,counter-price
3143,"yes , that's fine . ",agree
3144,"okay , you got yourself a deal . ",agree
3145,<end>,<end>
3146,hello ! ,intro
3147,"howdy , partner ! are you interested in my apartment ? do you have any questions ? ",intro
3148,"i do indeed , i've decided to live off campus this semester , and have been eyeing your listing recently . how is the location around the area , and are there any safety concerns ? ",inquire
3149,"this is located in the epicenter of college life ! very safe area , low crime rate . tons of nearby eating and people's park . it's the perfect college student apartment with lots of social areas nearby ! ",inform
3150,"awesome ! now there may be an issue with the pricing , it is a little bit out of my range , but if you had any units that weren't as flashy as the others , or a leasing offer i could lock into ( i plan to finish my 4 years at the university) , that would be great ! is there a way to lower the pricing down to around the $1400 - $1600 range ? ",init-price
3151,"absolutely , we can do $1 , 500 with a 1 year lease , or $1 , 400 with a 2 year lease . are you interested in either of those options ? ",counter-price
3152,"$1400 with a 2 year lease sounds perfect , that would help me out a great deal ! ",agree
3153,"awesome ! welcome aboard , tenant ! ",agree
3154,<end>,<end>
3155,good morning ,intro
3156,hey this looks like a great bike . any work that needs to be done on this ? ,inquire
3157,"no . the tires are used and will need to be replaced next spring , but they'll be just fine for the rest of this summer . ",inform
3158,with that in mind would you be willing to negotiate the price . i can pick up and am willing to go $204 but have cash in hand ready to go ! ,init-price
3159,"i'll tell you what . i have a new set of tires that will fit this bike that i will include with it . and , i'm willing to deliver it to you for $300 . ",counter-price
3160,that seems generous and i can do $300 if i don't have to pick up . ,agree
3161,<end>,<end>
3162,hey there ! i'm interested in the table . does it have any noticeable scratches or dents ? ,inquire
3163,hi . it is in pristine condition ! ,inform
3164,awesome . does the drawer work well ? ,inquire
3165,it does . i'd be willing to go a little lower on price if you were 1) able to pick it up and 2) could pay cash ? ,inform
3166,i would be able to both of those things for $92 . would that work ? ,init-price
3167,i'd accept $92 . thanks . i look forward to meeting you . my number is 555-784-3233 ,agree
3168,awesome . thanks ! ,thanks
3169,<end>,<end>
3170,hello ,intro
3171,hey he is the chest i dont really see much on it ,intro
3172,this is a jocelyn b chest in a bombe shape . it is painted with a black finish that has contrasting wood tone on the drawers . there is also a hand painted floral design on the front of the doors . the hardware on the drawers is burnished brass . it in perfect condition and very nice to look at . i'm looking to sell it for $199 . ,supplemental
3173,i'm looking to sell it for $199 . ,init-price
3174,well i take your word for it but all in all i dont even see a picture of it which isn't very reassuring so i can offer you 151 and ill give it to you in cash pick it up tomorrow ,counter-price
3175,"hmm , that seems a bit too low . how about somewhere in the middle at $175 ",counter-price
3176,tell you what ill offer you 165 now same deal but if i get there and the condition is as good as you say ill bump it up to 175 ,counter-price
3177,deal ,agree
3178,<end>,<end>
3179,"hey , saw your ad about the bike - how old is it ? ",inquire
3180,"it's only 5 years old , i'm the original owner . ",inform
3181,what kind of condition is it in ? ,inquire
3182,$200 seems steep for a five year old bike . ,init-price
3183,"it's in excellent condition . there's absolutely nothing wrong , paint is in tip top shape . it's never been crashed . ",inform
3184,nice . would you consider taking $140 for it if i pick it up myself ? ,init-price
3185,"i don't think i can go that low , i can throw in a free helmet for $180 . ",counter-price
3186,that sounds fair . ,agree
3187,<end>,<end>
3188,hi $375 for an almost new phone with all the extras like charghing head and cable . ,init-price
3189,"hi . considering the s8 just came out , would you be willing to negotiate on the price a bit ? ",vague-price
3190,i can consider offers . it does have 32gb storage . i'd be willing to come down to $375 and will even throw in a free micro sd card . ,insist
3191,hmmm . i saw one in similar condition and with all the extras like you're offering for $250 but they're farther away from me . how about i meet you at $300 and you throw in the micro sd card ? ,counter-price
3192,<end>,<end>
3193,hello do you still have this car ? ,intro
3194,yes ! it is still available and i'm interested in selling ! :) ,intro
3195,can you tell me anything about it ,inquire
3196,"i am the original owner , bought it new in 2006 . great vehicle - has never left me stranded . the interior is nearly pristine and the exterior looks very good (some dings like you would expect from an 11 year old vehicle) . still drives great . only 85 , 000 miles . ",inform
3197,"ok , how much are you asking ? ",inquire
3198,i'm asking $7800 . i bought a new escalade and no longer need this one . ,init-price
3199,"ok , i will offer you 4600 for it . ",counter-price
3200,"uh , no . book on it is $8300 . i'm already below that . i'd be willing to consider an offer that is more reasonable , but $4600 is over three-thousand below my asking price . ",insist
3201,well to be honest i found the same care with less miles for cheaper . if oyu are willing to throw in a warranty and deliver it for me i will offer more . ,insist
3202,"ok , i can offer a 1 year warranty and will bring it to you , but i need you to make an offer . ",inquire
3203,best i can go is 6900 ,counter-price
3204,make it an even $7000 and you have a deal . ,counter-price
3205,<end>,<end>
3206,"hey so i have a great amp for sale , it's only $45 . it was much more new . ",init-price
3207,how old is the fender amp ? ,inquire
3208,"it's only 5 years old , it's in great condition . the only thing you have to worry about is a slight bit of rust in the corners , but that should come off with some elbow grease . ",inform
3209,"okay , would you say the amp works perfectly ? ",inquire
3210,"yes , it's extremely loud . i can include the amplifier cord to go to the guitar as well . ",inform
3211,does $45 sound good ? ,insist
3212,i was actually thinking more like $30 since it's 5 years old and has some rust on the corners . ,counter-price
3213,"well , you'd have to pick it up if i went anything below $37 , which i don't think i can do . ",counter-price
3214,i can come pick it up in an hour with cash in hand ! ,supplemental
3215,"you need to be here in 30 minutes , i have someone else interested for it at $40 but i'll go with you if you can get here in time . ",counter-price
3216,i am on my way ! thanks ,agree
3217,thank you . ,thanks
3218,<end>,<end>
