,text,meta_text
671,"definetely can't do that , it's way too low . sorry . ",disagree
672,<end>,<end>
673,hello are you interested in renting my apartment ? ,intro
674,yes i am . i am relocating and am in need of an apartment . it is super cute . is the internet provided or do i pay for it myself ? ,inquire
675,you would have to pay for it yourself but it is close to a park and close to starbucks and whole foods market ! ,inform
676,ok that is fair enough . i work from home so would have to get that hooked up immediately . the starbucks is a perk of the neighborhood . would you be willing to negotiate on the price ? i need to move asap . ,inquire
677,<end>,<end>
678,i love your apartment . it is really a place i could call home . what amenities are included ? ,inquire
679,it is in a prime location . close to public transportation . a great spot for a young professional or a young couple ,inform
680,wonderful . does it allow pets ? i have a turtle i have had for 20 years that would be moving with me . ,inquire
681,yes a turtle would be allowed with no fee . ,inform
682,"wonderful , i appreciate that . i need to move asap . what would be the lowest you'd be willing to go on this property ? ",inquire
683,if you could move in asap i can lower it to 2000 ,init-price
684,i could put the deposit down today for $2000 . i wanted it a little lower but since i dont have to pay a pet fee i think that is fair . thank you so much ! ,agree
685,<end>,<end>
686,"hi , are you interested in the accord ? ",intro
687,yes i interested . ,intro
688,any questions ? ,inquire
689,how is the engine ? ,inquire
690,"it's in great shape , it hums quietly . my son says there aren't any major issues with it , the only minor issue is the airbag light comes one and stays on every once in a while . ",inform
691,oh that's ok . my old car's engine light says on all the time even though the engine is fine . what year model is it ? ,inquire
692,"yeah , i had a car like that and they could never find anything wrong with it . this is a 2008 . ",inform
693,how is the air conditioner because it is so hot now and my current car's air don't work . ,inquire
694,the air works great . it blows cold and cools the car quick . ,inform
695,wonderful . how much are you asking ? is there room to negotiate ? ,inquire
696,"well we're asking $8 , 400 . ",init-price
697,how about $5000 ? ,counter-price
698,"that's a bit low , how about $7500 ",counter-price
699,ok . ,agree
700,<end>,<end>
701,hello ,intro
702,hello i am very interested in your item . i can pay $198 for it . ,init-price
703,"198 is a little too low for it . how bout we talk a bit more . it is in great condition and it was 300 dollars when i bought it . i need a bit more for it , if it is not too much trouble . ",counter-price
704,i just sank myself in debt building this music studio . $200 is the highest i can go . ,counter-price
705,"okay 200 can work , but you will need to pick it up as well . is that alright with you ? ",agree
706,you've got a deal . ,thanks
707,have a good day . thanks for doing business with me . ,thanks
708,<end>,<end>
709,hello . are you interested in the car ? ,intro
710,"hi ! yep , is it in good condition ? ",inquire
711,"yes , everything runs like new . i replaced everything specifically to sell it , so no need to fix or replace everything . i did an oil change , got the timing belt checked out , added new tires and rim , and a lot of other stuff . ",inform
712,"that sounds great . but i see in the description that the airbag light is on , will probably cost me a few hundred to get that checked . would you be willing to come down on price a bit ? ",vague-price
713,i can get that looked at and fixed for you if you'd like . ,inform
714,"okay , so the listing is at $8400 . what do you say if i pay $7500 in cash today and pick up the car myself , no need to even check the airbag light ? ",counter-price
715,alright sounds good to me . you've got a deal ,agree
716,awesome ! ,thanks
717,<end>,<end>
718,hello- how old is the radio ? ,inquire
719,"hello , i'm not certain of its age . it has been an heirloom in the family for over 25 years . ",inform
720,id love to take it off your hands for $50 ,init-price
721,that is a little lower than i would like to accept . right now the lowest i can take is $100 . ,counter-price
722,argh . . . id really like this . . how about $75 ? ,counter-price
723,"okay , $75 sounds good ! ",agree
724,<end>,<end>
725,can you tell me more about this iphone ? ,inquire
726,"it comes with a bright pink 'my pretty pony' case . its clean , no cracks , dings or scratches .",inform
727,i'm asking only $80 for it . a real deal . ,init-price
728,and it is unlocked to any carrier correct ? ,inquire
729,that it is . ,inform
730,i will accept this phone since it comes with a case also ! ,agree
731,<end>,<end>
732,hello ,intro
733,hi . can you tell me how you got this radio ? ,inquire
734,this was my grandfathers ,inform
735,does it have any scratches ? ,inquire
736,"no , nothing major . ",inform
737,how heavy is it ? ,inquire
738,i would say around 30 pounds . ,init-price
739,can i give you $135 for it ? ,counter-price
740,i would need at least $140 ,counter-price
741,yes that is fine . ,agree
742,ok great ,thanks
743,<end>,<end>
744,hi ! i would like to make an offer of 100 dollars for the shortwave radio . ,init-price
745,great would you like to know more information about the radio ? ,inquire
746,"what else is there to know ? it's untested , i need to pick it up , and i need to pay cash . i can maybe go as high as 110 dollars . ",counter-price
747,i will accept the $110 you have a deal ,agree
748,<end>,<end>
749,hey there ! ,intro
750,"hello , i just moved here from colorado . i am starting my medical residency at the local hospital and i need a car desperately . i am very interested in your car and i am willing to pay $5880 cash and i can come right away with my mechanic and fill out the paper work . ",init-price
751,"hmm . that actually sounds very reasonable , and i'm trying to get rid of this sooner rather than later . if we can call it an even $6000 then you have yourself a deal ! ",counter-price
752,excellent you have a deal . ,agree
753,thank you so much . i see that this car has a lot of sentimental value to you as well and i want you to know that it is in good hands . thanks again ! ,thanks
754,awesome ! thanks for being reasonable ! ,thanks
755,<end>,<end>
756,hey there . ,intro
757,i'm looking for an apartment and i saw your listing for this one . what can you tell me about this place ? ,inquire
758,well it is a spacious 1200sqft apartment which is huge for the area . all utilities are included and it does have a washer and dryer in the unit . ,init-price
759,"awesome ! that sounds great ! just what i need . lets talk about price . could you guys go down to $1800 ? i'd buy right now if so , this place is very attractive for me . ",counter-price
760,<end>,<end>
761,hello there ,intro
762,hi i am very interested in your apartment is it still available ? ,inquire
763,yes it is ! ,inform
764,do you have any questions ? ,inquire
765,"well does the price include any utilities , is there a washer and dryer and do you have any specials going on right now , the price is a bit much for me ",inquire
766,"there is a laundry and it does include utilities , but there are no specials . sorry but this place is in high demand , so i don't have time for lowballing . i can help and drop the price a bit to $2850 . ",init-price
767,<end>,<end>
768,"howdy , so whatcha think-a my bike here ? ",inquire
769,"i'm actually really interested in it , but i think it's a little pricey . would you be willing to knock it down a bit ? ",vague-price
770,"so you think 600$ is a little too high ? i never used it for competition and this is one of the best japanese bikes every produced , not easy to find here in the us ",init-price
771,"i can understand that , but my problem is that i'm on a really tight budget . would you be willing to go for ",vague-price
772,<end>,<end>
773,"hello , i would like to negoiate the price ",intro
774,alright how low are you trying to go ? ,inquire
775,my budget only allows me to do 1800 a month ,init-price
776,i can do that . ,agree
777,<end>,<end>
778,hi are you interested in the item ? ,inquire
779,"hello , i am interested in this item . what is the lowest you're willing to sell it for ? i can pick it up . ",inquire
780,"hi there . thank you for your interest . well , i can bring it down to $550 ",init-price
781,i was hoping for $540 . can you come down a little lower so i can come pick it up today ? ,counter-price
782,okay i can give it to you for $540 but i will need some advance today itself ? ,agree
783,okay . when did you want me to come get it ? ,inquire
784,you could come today afternoon . i can text you my address and we can meet up and finalize the deal . how does that sound to you ? ,inquire
785,great . just let me know the details . ,thanks
786,sure thing ! thank you ! ,thanks
787,<end>,<end>
788,hello ,intro
789,hi there . are you selling the car still ? ,inquire
790,yes i am . are you interested ? it is in great condition . ,inform
791,yes i am very much interested in it . how long has it been used ? ,inquire
792,only a year . it does not have many miles on it at all . ,inform
793,how much are you looking to pay for it ? ,inquire
794,i am willing to pay $3600 ,init-price
795,how about 3800 ? it is in great condition . i don't think 3600 is high enough for me . ,counter-price
796,does $3700 work ? i really cant afford much just now as i have to pay off my student loans . i would appreciate you helping me out here . i mean i can give you the amount right away as that what i have saved for my car . ,counter-price
797,that can work . wanna come by ans take a look at it today ? ,agree
798,yes definitely . would appreciate that . thanks so much ! ,thanks
799,no problem ,thanks
800,<end>,<end>
801,"hello , any utilities included ? ",inquire
802,no utilities ,inform
803,1950/month then ? ,init-price
804,i can agree to that ,agree
805,sold ! ,agree
806,"great , thank you ",thanks
807,<end>,<end>
808,"hello , i saw your ad listed for the mercedes e350 . im wondering how many miles are on the vehicle ? are you the only owner ? ",inquire
809,"it only has around 70 , 000 miles on it . i am the first owner with title in my name . are you interested ? ",inform
810,i am very interested . are you willing to offer a lower price if i am able to come test drive the vehicle and bring cash or a certified check in person ? i can come as soon as today if the price is right ,inquire
811,"i will let it go for 5 , 300 dollars if you are coming to me . however , if you want to negotiate any lower than that i will have to swap out the wheels for some base model mercedes wheels i have that aren't as nice as the ones in the photo . ",init-price
812,<end>,<end>
813,hi is the apartment still available for rent ? ,inquire
814,hello . ,intro
815,yes it is . are you interested in it ? ,inquire
816,"yes ! my last apartment burned down a few days ago , so i'm desperate for a place . can you tell me about it ? ",inquire
817,sorry to hear that . this apartment is in a great neighborhood . it has wide windows in the kitchen and it has all the major conveniences . ,inform
818,yeah the pictures all look really good and that's great utilities are included . when's the soonest i could move in ? ,inquire
819,next week ,inform
820,ok can you negotiate on the price with me ? i'm willing to pay $1552 a month and i'll sign a 2 year lease . ,init-price
821,that sounds good to me . i think that is fair . ,agree
822,thanks ! ,thanks
823,yep ,thanks
824,<end>,<end>
825,hi is the headphones still available ? ,inquire
826,yes the headphones are still available . ,inform
827,"they are sony brand wireless headphones with bluetooth . paid $149 . 99 plus tax a month ago for them , have no issues they are great headphones i just upgraded to a more expensive pair and got beats by dre wireless . ",supplemental
828,asking $70 firm for the sony headphones ,init-price
829,surely there is always negotiation room ? since they are used somewhat i would like to offer $30 for them . ,counter-price
830,"i am sorry that is way to below my asking price , and no there is not much wiggle room for the new barely 4 week old headphones and because they are sony they are not cheap . ",vague-price
831,best i could accept for this item would be $65 for pick up . i just posted this ad and have had many responses so these headphones wont be around long . ,counter-price
832,"that's way too high for me . if you deliver them , i would pay $60 . ",counter-price
833,<end>,<end>
834,"hey , i'm interested in your twin sized bed . ",intro
835,how firm is that price point ? ,inquire
836,are you willing to pick it up ? i do have some flexibility . . . time value of money kinda stuff . ,inquire
837,"yeah , i would definitely be willing to come scoop it up . it looks very well taken care of . i was thinking somewhere around 240 ? ",init-price
838,great condition ! all in for 275 and i'll help load on my end and be there at the time of your convenience as well as throw in the snowman and wreath if you would like . ,counter-price
839,wow that sounds like a great deal to me . consider it done ! ,agree
840,<end>,<end>
841,hello ,intro
842,may i know the car millege ? ,inquire
843,"yes of course , it has 45 , 000 ",init-price
844,is there any accident history ? ,inquire
845,no accidents just eben used for some long trips in the past but had had full maintenance done since then ,inform
846,okay . where is car located ? ,inquire
847,i am in downtown . ,inform
848,what payment options do you have ? ,inquire
849,"well i can take cash , cheque . . ",inform
850,"can i offer $2 , 500 cash ? ",init-price
851,i am willing to work with you but that is still too low . $3400 is the lowest i can take . ,counter-price
852,"what about $2 , 800 ",counter-price
853,"i want to get rid of it quickly but i don't want to loose that much money , $3100 lowest offeri will accept . ",counter-price
854,i am willing to add additional $200 ,counter-price
855,i am firm on the $3100 . ,counter-price
856,deal for $3000 ? ,counter-price
857,<end>,<end>
858,hello ,intro
859,hello . ,intro
860,saw your post for a red bike . is it still available ? ,inquire
861,yes it is . ,inform
862,cool . where is the rust at on the bike ? want to make sure it's not is a serious place . ,inquire
863,it has a little rust below the seat and the wheel guard . no rust near the welding points . ,inform
864,"okay . the rust makes me a little nervous , but i'm willing to take a shot and see if i can repair it . how's $25 sound ? ",init-price
865,i really wanted $30 but i'll accept your offer since you'll be doing the repairs yourself . ,agree
866,awesome . thanks a lot ! ,thanks
867,<end>,<end>
868,"hello , are you interested in the car i have available ? ",intro
869,"hello , yes i am interested . ",intro
870,"great , do you have any questions ? i'm asking $4 , 000 . ",init-price
871,yes i am wondering how bad the scratches are ? and could you take less ? ,inquire
872,the scratches are really fine and not noticeable to anyone passing by . you would have to inspect the car closely to reveal them . ,inform
873,how is the motor ? how many miles ? ,inquire
874,"motor is in great condition . i just replaced the time belt , water pump and cam seals . this was mainly used as a family car so the mileage is a little higher , but mainly highway . ",inform
875,would you offer any warranty ? ,inquire
876,"car will be sold as is . what about $3 , 700 ? ",counter-price
877,how about 2000 ? ,counter-price
878,"a little low for what i'm needing . $3 , 300 ",counter-price
879,the miles is high how about 2500 ? ,counter-price
880,"i'll meet you at $3 , 000 . that would be my lowest . ",counter-price
881,do you have receipts for all the parts you have replaced ? ,inquire
882,yes ,inform
883,ok i can do 3000 because i can see that you have done a lot of work to it . ,agree
884,<end>,<end>
885,"hi , how many miles does this car have ? ",inquire
886,"hi , there . i'm selling my toyota avalon . it's in good shape and has 75 , 000 miles on it . i'm looking to sell it for $4000 , but i'm willing to negotiate a little bit . ",init-price
887,"$75 , 000 isn't bad for a car this age . ",unknown
888,do you have an offer on the price ? ,inquire
889,"i meant just 75 , 000 . haha , not in dollars . well it is 16 (almost 17 years old) , i was thinking $3450 ? ",counter-price
890,i accept your offer of $3450 if you can pay for it in the next 48 hours . ,agree
891,<end>,<end>
892,hi ,intro
893,whats up partner ! ,intro
894,are you interested in renting this unit ? ,inquire
895,"looks nice , price is a bit steep though . if i do a 2 year lease can you bring it down to $1000 a month ? ",init-price
896,absolutely that sounds very reasonable . ,agree
897,1000 a month for a 2 year lease . perfect ! thank you ,thanks
898,<end>,<end>
899,hello ,intro
900,hello there . ,intro
901,do you still have the headphones for sale ? ,inquire
902,i do ! ,inform
903,how do they sound ? ,inquire
904,<end>,<end>
905,hello there . i am interested in this bike . ,intro
906,is it in good condition ? ,inquire
907,it is in a very good condition . if not that it will cost me a lot travelling with the bike i would have gone with it because its one of the best bike i have ever had to ride ,inform
908,sounds good . can i come and take a look at it ? ,inquire
909,it depends on how far you live i can ride to your place . ,inform
910,are you willing to lower the price a bit ? ,inquire
911,what are you will to offer . name your price ,inform
912,i would like to pay 100 dollars . ,init-price
913,the bike depreciation value is more than that but lets close it up at $130 ,counter-price
914,sounds good ,agree
915,<end>,<end>
916,good afternoon . i'm interested in the storage bed you have for sale . ,intro
917,great ! it is in very good condition and so is the mattress . my son has outgrown it . ,supplemental
918,"excellent . i have done some pricing based on similar models , and i'm willing to offer you $292 for it . ",init-price
919,"well , i was looking to get a bit more but if you come pick it up today it is yours for 292 . ",agree
920,i'm happy to come pick it up today . ,thanks
921,<end>,<end>
922,nice dresser is it new ,inquire
923,it is not new . however it is in good condition . it does have minor usage on top surface . ,inform
924,what kind of wood is it ,inquire
925,it is honey maple . ,inform
926,i can offer you $30 ,init-price
927,the lowest i can go is $50 and i will even deliver it to you and throw in a matching nightstand . ,counter-price
928,is it in very good condition ,inquire
929,yes . it is in good condition . ,inform
930,ok i can do $47 if that works for you i'll pick it up no worries ,counter-price
931,you have yourself a deal . ,agree
932,thanks ,thanks
933,<end>,<end>
934,"hi , how long ago did you purchase the phone ? ",inquire
935,i got the phone about a year and a half ago . ,inform
936,"okay , that's great . i can meet you at your office for pick up , i trust that it's unlocked but i was really hoping to spend closer to $100 . do you think you could budge a little ? how about $135 ? ",init-price
937,i can definitely budge if you're willing to pick the phone up . 135 is reasonable for me . how's five pm sound ? ,agree
938,"that's perfect . i trust that it's working fine , but i do have any problems with it after trying to set it up , can i call you ? ",inquire
939,absolutely . i will leave my number with you when you pick it up . feel free to call with any questions . ,inform
940,<end>,<end>
941,hi i am interested in this apartment please ,intro
942,hello ! glad to see you're interested . the last tenant just moved out so we're in the process of laying new carpet and paint ,supplemental
943,great and where is the location ? ,inquire
944,only a couple minutes from bart ,inform
945,great and is it fully furnished ? ,inquire
946,<end>,<end>
947,hello do you have anyway to haul this ? ,inquire
948,i do have a truck to haul this and would be willing to come by this afternoon . ,inform
949,are you prepared to pay 75 dollars ? ,init-price
950,would you accept 50 dollars ? ,counter-price
951,how about 60 dollars ? ,counter-price
952,can we split the different at 55 dollars ? ,counter-price
953,oh you are good . ok fine ! we got a deal . ,agree
954,"sounds great , thank you ! ",thanks
955,<end>,<end>
956,hi were you interested in the listing ? ,inquire
957,"yes , but i don't have much money . ",inform
958,can you tell me more about it ? ,inquire
959,"it's in a really highly sought after location . it's also a very nice unit that will be freshly painted . this is around the price you could expect in the area . if you're willing to sign a longer lease agreement i can come down a bit , though . ",inform
960,"yes i could be willing to do that . how good is the area , and what condition is this property in ? ",inquire
961,the area is very safe and very well kept . a lot of booming new businesses . you also have very nice views on this particular unit . ,inform
962,would you be willing to sell for $1500 if i move in right away and sign a longer lease ? ,init-price
963,i could do 1650 and a 2 year lease . i will throw in free parking for the term of the lease at that price . ,counter-price
964,that sounds great to me . ,agree
965,<end>,<end>
966,what is your offer ? ,inquire
967,1109,init-price
968,that's too low . ,vague-price
969,how much are you willing to negotiate ? ,inquire
970,i'm thinking around 1500 ,counter-price
971,that's too much for me . i can't afford that ,vague-price
972,what is the highest ,inquire
973,$1200 is the highest i can pay . ,counter-price
974,it does include some nice appliances . ,supplemental
975,are you willing to accept 1200 ? ,inquire
976,meet me half way that is too low for me . ,vague-price
977,1300 ? ,counter-price
978,1400,counter-price
979,sorry then i have to pass on this . i can't go beyond 1300 ,insist
980,1300 it is then ,agree
981,great thank you so much ! ,thanks
982,<end>,<end>
983,"hi ! i saw the post for the apartment . it looks good , but the location is not super convenient . would you accept $1400 because of the location ? ",init-price
984,you mean the location is not super convenient for you ? are you willing to pay cash ? if you are willing to pay cash i can accept $1405 ,counter-price
985,"yes , i will pay cash . so we have a deal . ",agree
986,<end>,<end>
987,"i like your place , can you tell me about it ? ",inquire
988,"sure . its 1 bed/1 bath . the floors are new , and the kitchen has been upgraded with stainless steel appliances . its in a quiet neighborhood . ",inform
989,would $1256 be a good offer not sure if you can go lower ? ,init-price
990,"i can't really go much lower . but , for ease of budgeting , i can go to 1250 a month . deal ? ",counter-price
991,that would be better . i appreciate the deal . ,agree
992,<end>,<end>
993,hi there . do you have any questions regarding this product ? ,inquire
994,"hi , is their any rips or tears on the love seat ? ",inquire
995,not at all . there is no rips or tears at all . its in a great condition . ,inform
996,"okay great , do you have any animals or smoke ? ",inquire
997,not at all . i have no pets nor do i smoke . i live alone so that's not an issue at all . ,inform
998,would you be able to accept 55 . 00 ? i would be able to be there in 20 minutes i have the cash and can unload it with my friend and we have a truck ,init-price
999,"okay since i wanna get rid of it , i will accept that . will be waiting for you then ! see you ",agree
1000,sounds great thank you see you soon ,thanks
1001,<end>,<end>
1002,hi im interested in your studio apartment ,intro
1003,"hi ! great ! it is completely redone inside with new carpet , updated bath and kitchen , all utilities included , and for only $1750 a month ! ",init-price
1004,i would also need to sign a 1 year lease too . ,supplemental
1005,"yes , that would be great . i won't charge any rental fee . ",supplemental
1006,i could do 1500 per mont for 1 year . ,counter-price
1007,"for this great location and all these amenities , i couldn't accept less that $1600 per month for one year . ",counter-price
1008,i can do 1600 per month ,agree
1009,<end>,<end>
1010,"hello , you still have those headphones ? ",inquire
1011,yes i do . ,inform
1012,"well , i checked out the ad and i really need some wireless headphones like this and just in my color ! can you tell me are they brand new or used ? ",inquire
1013,they're new and very much never used . ,inform
1014,awesome . there was no picture included so i had to ask . you are listing them for $70 but unfortunately i am on a tight budget . will you take $49 for them ? ,init-price
1015,"i can send you the picture wherever you want it like email or text message . i am sorry $49 is too low . i can accept $55 for it . the headphones are great , and are high tech usage . ",counter-price
1016,does it come in their original packaging ? ,inquire
1017,yes it does ,inform
1018,will you accept $50 ? and i will come out today and pay in cash . ,counter-price
1019,$55 is the last i can go ! ,insist
1020,okay then $55 it is . text me your address when you can and i'll head out there and pick them up . ,agree
1021,sure thing ! ,thanks
1022,<end>,<end>
1023,hello i am interested in this apartment for rent ,intro
1024,"hi , it is a great apartment ! all utilities are included in the rent and it has new carpets . ",supplemental
1025,"thats great ! i am by myself so money is somewhat of an issue , but i started a new job . how does 1150 sound ? ",init-price
1026,"i can negotiate a bit , but i can't go that low on monthly rent . i could do $1400 and waive the one time rental fee . ",counter-price
1027,oh wow that sounds awesome ! i will accept ! thank you so much ! ,agree
1028,"great , hope you enjoy it ! ",thanks
1029,<end>,<end>
1030,"hello , are you interesting in buying my iphone 7 ? ",inquire
1031,yes its brand new right ? ,inquire
1032,yes . brand new and still in it's original box . ,inform
1033,do you have a selection of colors or its just this one ? ,inquire
1034,it's just this one . the black is a nice matte color . ,inform
1035,great . how many years is the warranty/ ,inquire
1036,1 year ,inform
1037,does it work for any carrier ? ,inquire
1038,yes . ,inform
1039,great . will you accept $670 ? ,init-price
1040,that sounds good . ,agree
1041,thank you so much ! ,thanks
1042,you're welcome and thanks ,thanks
1043,<end>,<end>
1044,hello ! ,intro
1045,"hi , i seen your ad for these amazing corvette and it seems to be just the car i've been looking for to add to my collection . can you tell me a little more about it , as in what is the milage , etc ? ",inquire
1046,"it is a beauty . my baby :) . i bought it brand new off the lot but i recently got married and had a kid so it's not very practical for a family . it only has 15k for the millage . it was my ""fun"" car and i mainly drive a sedan for work . ",inform
1047,<end>,<end>
1048,hello ,intro
1049,"hi , oi'm interested in the bicycle . ",intro
1050,"wonderful , i still have it ! ",supplemental
1051,"your ad says there is a bit of rust , since there will need to be alot of clean up . could you take around 20$ . ",init-price
1052,i actually have a spray kit thatll get the rust right out for you . i can even deliver it . how bout we do $30 ,counter-price
1053,if you will hang out and show me how to ride then you have a deal at 30$ . i've never ridden a bike before . ,agree
1054,how could i refuse that ! deal ! ,agree
1055,<end>,<end>
1056,"hello , how are you today ? you are interested in the apartment correct ? ",intro
1057,hi ! i am very interested in this listing ! ,intro
1058,it's a bit above my budget is there a way to decrease my monthly rent ? ,inquire
1059,"i might be able to pull a little wiggle room in the monthly rent , how soon were you looking to move in ? ",inquire
1060,i can move in as soon as this weekend if rent can be brought down to 2025 . i am willing to sign a lease today ! ,init-price
1061,that is a bit too low for me as it is all freshly remodeled and such . the lowest i could possibly do for you today is say $2100 . how does that sound ? ,counter-price
1062,is there a fitness center on site ? if i could cancel my gym membership i could swing 2100 ,counter-price
1063,"that is part of the current remodeling , it will be ready in a month . ",supplemental
1064,okay great ! you have a deal at 2100 ! ,agree
1065,<end>,<end>
1066,"hi , how many chairs are included in this set ? ",inquire
1067,"it comes with 6 chairs , all matching to the set . and the fabric is in perfect condition ",inform
1068,what fabric is the upholstery ? ,inquire
1069,"its a solid cream color , it has been scotch guarded but i can throw in the plastic covers as well ! ",inform
1070,"oh that's great . if i come pick it up , could you do 1100 ? ",init-price
1071,"i would love to but my husband bough this set brand new , i cant take less then 1150 for the set , or if you would like i can give you the table and end tables for 1100 , so everything except the coffee table ",counter-price
1072,i can do 1150 for the set ! let me know when's a good time to come pick it up ,agree
1073,<end>,<end>
1074,hello ,intro
1075,are you the original owner any accidents any major work on the car about how many miles is this the original paint ion car do you have the title ,inquire
1076,"i am the original owner , yes . no issues with vehicle; drives like a bird . clean title with carfax . no accidents with it . its been taken care of ",inform
1077,how many miles on the 2009 fusion ,inquire
1078,"only 65 , 000 ",inform
1079,3779,init-price
1080,"on kbb , it goes for 5 , 500 and up . the reason im selling it low is because im moving to ny , and i wont need a vehicle out there . meet me a notch up at 4199 ",counter-price
1081,3801 not much detail offered and unbelievable 65000 miles on 2009 fusion ,counter-price
1082,"the car was barely used . i usually ride my bike to work as its a 15 min trip for me . the mileage is low , the engine is great , no accidents , one owner . youre getting a vehicle thats gonna last you for several years . ",supplemental
1083,<end>,<end>
1084,hello ,intro
1085,"hi - i'm interested and i would take it immediately , as is , for cash for $1200 ",init-price
1086,"that is a bit too low . i will need more than that . also , this is a very desirable neighborhood . ",vague-price
1087,how about $1300 and a 1980 signed poster from kiss ,counter-price
1088,i prefer iron maiden . and 2200 is the lowest i could go for you . ,counter-price
1089,too high - but if you like iron maiden i have their debut album and a signed guitar pick from the original bassist ,vague-price
1090,"okay , but let's just talk price here . how about 200 even ? ",counter-price
1091,200 ? i'll accept that was a miskey not going more than $1400 that album is worth a grand and that and anything steve harris is gold ,counter-price
1092,1400 is great for me . let's do it . ,agree
1093,<end>,<end>
1094,here is some info on the home we require deposit of one months rent . you will need good credit ot a co-signer with good credit . we do not allow pets . ,supplemental
1095,not even cats ? ,inquire
1096,no sorry we have a no pets rule . ,inform
1097,okay . my cat would have to stay with my mother . are there any schools in the area ? ,inquire
1098,yes we have great schools in the area . ,inform
1099,great . my daughters in elementary school but she'll be graduating soon . are there any jr . high schools in the area as well ? ,inquire
1100,"yes , we have a elementary , jr . high and high school in the area . all are rated high for education and safety . ",inform
1101,great . sometimes i like to soak in the tub as oppossed to just taking showers . does the bathroom come with a bath tub ? ,inquire
1102,"oh yes , it has a huge tub that you should definitely enjoy if you like to soak . the house in total has full bath upstairs and a half downstairs . ",inform
1103,sounds great . would you accept $1600 . ,init-price
1104,"i have someone else wanting to come look that is offering more , i could take 1875 if you could come soon and place a deposit with me . ",counter-price
1105,yes . i could come tomorrow . would that be okay ? ,agree
1106,yes that is fine . sound great look forward to meeting with you . ,thanks
1107,<end>,<end>
1108,"hi , i'm interested in your cell phone accessories . ",intro
1109,i need one for my daughter . i feel like $1 would be a better price . ,init-price
1110,$1 is too low and i would be loosing money . the lowest i can go is $8 . ,counter-price
1111,the ad says its available for $2 . ,counter-price
1112,$1 . 50 is my final offer . ,counter-price
1113,can you ship it to me ? ,inquire
1114,absolutely ! ,inform
1115,"great , i will submit my offer . ",agree
1116,"wonderful , looking forward to doing business with you . ",thanks
1117,there must be an error because it won't let me type anything into the offer box . ,unknown
1118,<end>,<end>
1119,hello ! ,intro
1120,hi how are you today ? ,intro
1121,i am well thanks . can you tell me about your cell phone accessories ? ,inquire
1122,yes i have both selfie clickers and wall chargers available for both apple and android phones . these normally go for $5 a piece but i have closed my store so i have greatly discounted them to only $2 a piece ,init-price
1123,"would you take $1 for them , since you wan to get rid of them fast ? ",counter-price
1124,well as i said i have already discounted them by more than half . i could go down to 1 . 75 if that would be better for you . ,counter-price
1125,how many of them are there ? ,inquire
1126,"i actually have exactally what is in the pic , 5 of the wall chargers and 3 of the selfie clickers ",inform
1127,ok sounds good . i will take the lot at 1 . 75 each . thanks ! ,agree
1128,great thank you ,thanks
1129,<end>,<end>
1130,"hi , i am interested in your aeron chair . is it brand new ? ",inquire
1131,it is in very good condition and fits tall people very well . ,inform
1132,"okay , i am actually not that tall , but i really like the look of the chair , but since it is not brand new , i'd prefer to pay $200 . ",init-price
1133,it is very lightly used since i barely set in it . i'll take $250 ,counter-price
1134,"i am in the middle of renovating my home office , so i am unable to surpass my $230 budget for the chair . i will come pick it up if that works . ",counter-price
1135,yes . $230 is fine . ,agree
1136,<end>,<end>
1137,hi how are you doing ? ,intro
1138,great are you interested in the place ? ,intro
1139,yes i am but i have some questions if that's okay ? ,inquire
1140,ask away . ,inform
1141,i am trying to get the cost down by 600 is it's possible too ? i was wondering how close is the place to shopping and stuff because my car is broken down right now and i might have to buy a new one and if so that will take me some time to replace it . ,init-price
1142,"it is very close to shopping and to a bus stop . i can't go to 600 but i can do $750 . and keep the water , trash and internet in my name . ",counter-price
1143,"hmm i think that would work for me since you're willing to keep those bills on for me , thank you . ",agree
1144,i will wave the security deposit for you too . ,supplemental
1145,"oh that's perfect , thank you for doing that . when can we get started ? ",inquire
1146,the unit is ready so when ever you are ready . ,inform
1147,"alright sounds great , please send me the offer and i will accept . ",thanks
1148,<end>,<end>
1149,hi ! ,intro
1150,"hi , i'm really interested in the corvette . has she been in any accidents ? it talks about the seatsa re in good shape . are there any dents , dings or scratches on the body ? any door dings ? ",inquire
1151,"its in great condition . no accidents , and very low miles . its always garaged , so the paint and everything is well maintained through the years . $30600 is the asking price . ",init-price
1152,"great . i saw the asking and was wondering if you would accept $15 , 300 ",counter-price
1153,haha no way man . i think you're looking at the wrong car if you think 1/2 of the asking price is acceptable . if you're actually interested in this car then the lowest i'll go is $25999 . i hope you can understand . ,counter-price
1154,<end>,<end>
1155,"hi , i am very interested in your bike ! ",intro
1156,great ! it's almost new . 50 miles or less has been put on it and it's in great shape . i can do $1225 if you come pick it up ,init-price
1157,"i was thinking more of 1100 ! you said you are accepting offers , usually that entails more than 25 off . ",counter-price
1158,"yeah , but this is an $1800 dollar bike ! dual-shocks , fully accessorized . there is no way i can let it go for less than $1190 ",counter-price
1159,"hmm , okay if you can drop it off to me i can swing 1190 . ",agree
1160,agreed . i'll even throw in some cool riding gloves . you like hello kitty ? ,agree
1161,okay great that sounds good ! i do actually like hello kitty ! ,thanks
1162,<end>,<end>
1163,"hi i see that the hutch is in fair condition , so it sounds like i will need to put some work in restoring it . also , i will have to borrow a truck to transport it , it i purchase it . would you take $175 ? ",init-price
