,text,meta_text
776,i could knock $10 off the price and let it go for $140 . ,init-price
777,works for me ! that's a deal ! ,agree
778,<end>,<end>
779,"hello , i am interested in the bike you're selling . ",intro
780,hi it is a great bike but since i have a car now it just collects dust . $300 today and it is all yours . ,init-price
781,are there any defects ? does it need any repairs ? ,inquire
782,nope it is in perfect shape . i actually just got new tires put on it when i got it so they have hardly any wear on them . ,inform
783,i really need a way to get back and forth to work . just started a new job and i'm limited on funds . would you take $200 for it if i pick it up ? ,counter-price
784,"well i understand how that is for sure , but i can't go quite that low . would you be able to do $275 ",counter-price
785,i could probably come up with $250 and still pick it up so you won't have to deliver . ,counter-price
786,ok i can can take $250 for it . ,agree
787,<end>,<end>
788,hello how are you today ? ,intro
789,"hello , i am doing great . how are you ? i am interested in the apartment on bassett dr . is it still available ? ",inquire
790,yes it sure it . ,inform
791,has it been remodeled recently ? is it close to shops ? ,inquire
792,"yes we actually just remodeled it this past month so everything is brand new . the location is perfect , it is a quiet residential neighboorhood but you are just a 5 minute walk from many local shops . ",inform
793,would you be willing to come down on the price at all ? would you take $800 ? ,init-price
794,i can come down a bit on the price but there is no way that i can cut it in half . what i can do is reduce the rent by 200 if you are wiling to sign a 2 year lease . ,counter-price
795,i see it's a 10 unit apartment . would you be willing to come down on the price more if i can offer to do maintenance for the rest of the units ? ,vague-price
796,well that is a possibility . what are your qualifications ? ,inquire
797,"i have 10+ years of experience in building maintenance , carpentry and electrical work . i also have references . ",inform
798,ok that sounds good . these apartments do not need much so i can reduce the rent another 300 making it $1095 . of course if there are months that we need you to do more work then we can discuss further reduction at that time . ,counter-price
799,"that sounds great , thank you . ",thanks
800,<end>,<end>
801,hi . what condition is this bike ? ,inquire
802,hello it is in used but great condition . i have always maintained the cleaned the bike . ,inform
803,i would like to offer you $125 cash right now and i can be on my way there now . ,init-price
804,the offe is a bit low . i just had it full serviced and bought new tires for it . ,vague-price
805,would you accept $150 ? ,counter-price
806,give me $170 and i will give you a brand new rain cover for it . how does that sound ? ,counter-price
807,sounds good . can you meet right now ? ,agree
808,yes sure . ,agree
809,<end>,<end>
810,"hi , i see that you are selling a bike , i dont have much money but im willing to pay $25 since its a used item ",init-price
811,wow that is too small . bought the bike new about 2 years ago and my kid rode it not up to 10 times . its still like new . no wear or scratches . it just need to be cleaned up . step up your price a bit ,vague-price
812,"ok , i can do better i can offer $50 and even though it was used one time it has 2 years i might have to give it maintanece ",counter-price
813,it does not need any maintenance at least now because we do that regulary . the wheels work well . the break system perfect . the paint also still like new . everything functions perfectly . i can step down to $80 for you ,counter-price
814,i cant do that ! the most i can pay is $65 but i cant afford to pay more than that . that would be my final offer i understand if you cant step it down to tha price . ,counter-price
815,i can consider $70 since you will be coming to pick it up yourself . $70 is the least i can offer it . deal ? ,counter-price
816,"ok , we have a deal . ",agree
817,<end>,<end>
818,hello ,intro
819,hello ,intro
820,i am interested in the bike for sale ,intro
821,are you really ? it's a good bike ,intro
822,"good , are you willing to drop it off ? ",inquire
823,drop it off ? i am not sure about that ,inform
824,"ok , i can pick it up if the price is somewhat negotiable ",vague-price
825,the price is a fantastic $18- ,init-price
826,i have 162 cash right now ,counter-price
827,"$162 , is $175 fine ? ",counter-price
828,deal ,agree
829,<end>,<end>
830,hi im interested in the apartment ,intro
831,"great , will it be just you living here ? ",inquire
832,yes i would be by myself . ,inform
833,how old is the apartment ? is it a safe neighborhood ? ,inquire
834,i have had it for three years and it is a very safe neighborhood . ,inform
835,how many sq ft ? ,inquire
836,about 1000 sq ft . ,inform
837,are you willing to down on price ? $1795 is out of my budget ,init-price
838,i am willing to negotiate the price . ,vague-price
839,how about $1615 ,counter-price
840,could you go to $1650 ? ,counter-price
841,i can do that if you clean the apartment real good before i move in ,agree
842,that sounds good . ,thanks
843,<end>,<end>
844,"hi , im interested in reting the apartment . i am ready to offer $1100 right away cash . ",init-price
845,that offer is too low . the apartment is located in a high brow area and its very cozy . it is going for that lower price because there is no parking available . please try to negotiate with a much better price ,vague-price
846,ok how about if i add $250 more to my offer ,counter-price
847,that will be $1350 . this is still low considering that the apartment is well furnished with state of the art furnishing . nevertheless i can leave it at $1800 for you ,counter-price
848,i couldnt afford that ! the most i can pay is $1550 and i would be streching my budget a lot . i know its a lot to ask but i dont want to offer a price i cant afford . ,counter-price
849,wow . if that is the case lets just leave the deal at $1600 . if agreed you can start your application online right away on the stated web address . ,counter-price
850,"ok , i can stretch a bit more and agree to pay 1600 , ill make the offer so we can get started right away . ",agree
851,<end>,<end>
852,hello ! ,intro
853,"hi there , , , , i'll give you $75 if you could overnight this to me ",init-price
854,overnight ? ,inquire
855,overnight shipping ,inform
856,and the distance is ? ,inquire
857,100 miles ,inform
858,overnight for that distance . . . not sure if that is possible ,unknown
859,<end>,<end>
860,hi this set of chairs and table really look cozy and i will like to have them . may i know if there is anything wrong with them and why your are selling them if you do not mind ,inquire
861,this set is in great condition . there is nothing wrong with them . i just purchased a new set so i am trying to sell this one ,inform
862,okay i see . may i know the kind of wood material used to make them ? ,inquire
863,its made of oak and has a really nice finish . i am offering $80 for it ,init-price
864,oh great . can i offer you $40 then since its not a new one ,counter-price
865,$40 is a bit low i would take $70 for it . i would go a bit lower if you can come pick it up later today ,counter-price
866,lets leave it at $60 since i will be coming over to pick it up and i will be offering cash too . this is above my budget but can stretch to $60 anyway . do we have a deal ? ,counter-price
867,$60 sounds good . i am willing to accept it ,agree
868,okay thanks ,thanks
869,<end>,<end>
870,hi . i am interested in this table . ,intro
871,"ok , it's in really good condition , but we are moving so i need to get rid of it . ",intro
872,i would like to offer you $2700 and i can pick it up in thirty mins . have cash already ready for you . ,init-price
873,would you be willing to do $2800 ? i can help you load into the truck . ,counter-price
874,yes will you be home in thirty minutes ? ,inquire
875,"yes , i'll be ready , see you then ! ",agree
876,<end>,<end>
877,hello ! ,intro
878,"hi , i am interested in buying your product . ",intro
879,ok . i was thinking $150 . it's a pretty nice receiver . ,init-price
880,will you tell me a little about it ? ,inquire
881,"80 watts per channel , with surround sound output . very low harmonic distortion . great for a home theater . ",inform
882,"that sounds good , but can we go down to around $80 ? ",init-price
883,that's a bit too low . i can do 110 though . ,counter-price
884,i don't think i can go above $95 . ,counter-price
885,"ok , i'll do $95 . ",agree
886,sounds good thanks . ,thanks
887,<end>,<end>
888,"good morning , i was interested in purchasing your iphone 4 you have listed ",intro
889,great . this is a great phone and it is in excellent condition . ,intro
890,do you have any wiggle room on the price of $85 ? perhaps i could come pick it up today with cash . ,init-price
891,i can offer you $75 and throw in two free cases . ,counter-price
892,"it is a rather old device , would you go $60 ? its pretty outdated with only 3g , i just need something temporary to get me by . ",counter-price
893,will you be able to pick it up by 7 tonight ? ,inquire
894,you bet ! ill see you tonight with $60 in hand cash . ,agree
895,<end>,<end>
896,"hi , im looking to buy that set of chairs . i want to offer 400 for them ",init-price
897,hi $400 would be too low . its a set of new west elm bliss chairs . they are in great condition ,vague-price
898,ok how about 700 ? ,counter-price
899,no sorry . the lowest i can do is $1200 . i will also offer delivery to your door and a fabric cleaner ,counter-price
900,ok how about 1100 and we have a deal ,counter-price
901,ok that will work ,agree
902,<end>,<end>
903,hi . i am interested in your item . what condition is it in ? ,inquire
904,it's in great condition . like new used very rarely . ,inform
905,would you accept $10 and i will come pick it up myself right now ? ,init-price
906,$10 is really low for this item . this item clean and has no missing parts . ,vague-price
907,you will get so much use out of it . ,counter-price
908,can you meet today ? ,inquire
909,"yes i can meet today . how about 2""00 pm ? ",inquire
910,deal . that will work . i will see you than . ,agree
911,<end>,<end>
912,"hello , i have today 5 beautiful custom hand made planter boxes . i am asking $25 for the set . i could deliver if needed . are you interested ? ",init-price
913,wow this planter boxes are so lovely . how best will it fit at home or in and office ? ,inquire
914,these are so great they can fit practically anywhere ! ,inform
915,okay thanks . will you be able to recommend where i can get the flowers . i love the ones in the picture ,inquire
916,"i am sure you could get them cheap at any walmart , anywhere with an outdoor gardening area . ",inform
917,i see . its a great indoor decoration and i am willing to offer you $18 for the boxes ,counter-price
918,"that hardly covers the materials , let alone the labor on all of these boxes . could we perhaps settle on an even $20 ? i do wish to eat something other than ramen noodles for dinner tonight . you understand right ? ",counter-price
919,that's funny . okay i will be able to pay that . they so lovely . we have a deal then ,agree
920,<end>,<end>
921,hi . what condition is this item ? ,inquire
922,it is slightly used but in good condition . ,inform
923,i would like to offer $237 and i will pick it up myself today . ,init-price
924,$237 is too low . $300 sounds a lot better . ,counter-price
925,would you be willing to meet today ? ,inquire
926,"yes , i would . ",inform
927,since this item is in good condition i can go $300 . ,agree
928,"ok , sounds good ! ",agree
929,<end>,<end>
930,hello i am selling my dining room table and chairs ,intro
931,its really elegant i am just thinking if it will fit in my dining room but i think it should and it looks new to me . how old is it ? ,inquire
932,i have only had it about 3 years . it is in almost brand new condition . it a beautiful walnut color and the dimensions are 76 x56x16 ,inform
933,"looks great to me anyways . so there are no scratches , stains or wears ? ",inquire
934,no scrathces or stains . its really a rare find . ,inform
935,oh great . what wood material is it made from and the custom tablepads included what material is it made from and how many are there ? are there up to 6 table pads ? ,inquire
936,"its made from oak , it comes with one custom table pad and 6 chairs . ",inform
937,okay looks good to me . can i offer you $180 for it ,init-price
938,that is a bit low for the item . can you come up to $275 ,counter-price
939,my budget was $200 but can add 20 more . will $220 be a deal ? cash payment and pick up by me ,counter-price
940,$220 seems fair as long as you come and pick it up and all cash of course ,agree
941,okay deal then ,agree
942,<end>,<end>
943,hi i'm selling office desks for $25 ,init-price
944,"they are lovely desks , i did notice there is some bowing along the top of them in the photos however , would you be willing to go lower ? i could come pick them up for $12 right now . ",counter-price
945,there is some slight wear and tear on the desks and cabinets . $12 is a little too low of an offer . i could agree on $18 . ,counter-price
946,"settle on 15 and ill come today , and haul them out myself . ",counter-price
947,you have yourself a deal . ,agree
948,<end>,<end>
949,"hello , were you interested in the diamondback bite ? its in excellect condition . i am asking $180 for it . ",init-price
950,hello . i see that it was made in 2009 . how long have you had the bike for ? ,inquire
951,"it was bought brand new , it has been stored in a garage . no rust . ",inform
952,this is out of my price range . i was hoping to get a better deal on something like this . would you consider lowering the price ? what is the lowest you can go . ,vague-price
953,if you come pick it up tonight ill do $160 right now . ,counter-price
954,if you can go down to $150 we can do this tonight . ,counter-price
955,"alright , deal . ",agree
956,<end>,<end>
957,"hello , i am very interested in the tables . are there any chips on the tops ? ",inquire
958,i'm the potential buyer you are the seller ,inform
959,oops . sorry ! ,unknown
960,<end>,<end>
961,hi . i see your interested in my lamp ? ,intro
962,hello . im interested in the lamp . how old is it ,inquire
963,this lamp is new and never been used . it was just got last week . ,inform
964,why are you selling ? does it work correctly ? ,inquire
965,i do not need it i am moving and have no use for it . it works perfectly . ,inform
966,i can offer $30 ,init-price
967,i can do $50 and deliver it to you . it is brand new and never been used . i paid over $90 total . ,counter-price
968,how about $45 and u got a deal ,counter-price
969,i can work with $45 and deliver it to you in a few minutes . ,agree
970,<end>,<end>
971,hi i'm interested in selling my stereo amplifier for $100 ,init-price
972,"hey there ! yes , i saw it online . i'm definitely interested . i also saw that you would be willing to trade for a smart phone ? i have an iphone5 that i don't use . would that be enough to trade for the amp ? ",inquire
973,what condition is the iphone in ? any cracks or scuffs ? ,inquire
974,"it's got a little chip on the edge , but other than that i always had a case on it so it's in pretty good condition ",inform
975,okay that sounds fair to me i'll accept that trade . ,agree
976,<end>,<end>
977,"hi , i'm inquiring about the phone ? ",inquire
978,it's a gray iphone 6 with 128gb of memory . it's unlocked . it comes with a lightning cable . ,inform
979,is the screen is good shape as well ? ,inquire
980,the screen show somes signs of wear from previous use . it's fully functional though . ,inform
981,"excellent , are you flexible on the price i was thinking more like 200$ ",init-price
982,ideally i would like to get $300 for the phone . unlocked iphones usually demand a higher price . ,counter-price
983,<end>,<end>
984,hello ! looks like you're in the market for a great iphone today ? ,intro
985,yes . please may i know if i can unlock the phone and use for other naetwork carrier ,intro
986,"you can unlock it . you'll need to check with your carrier , but it should be good to go for any major carrier . ",intro
987,oh thanks . can you tell me of the other features of the phone like the front and back camera mega pixels ? ,inquire
988,you're looking at 9 mp . i'm asking $320 . you won't be disappointed . ,init-price
989,i see . since the phone is not unlocked let me take it for $220 . ,counter-price
990,"ooo . that's a bit low . i already had an offer of $275 , but he didn't show . i wouldn't want to go below $275 . ",counter-price
991,$240 dollar is the most i can afford . ,counter-price
992,"if you come with cash within the hour , i'll let it go for $260 . good ? ",counter-price
993,cant go beyond $240 sorry ,insist
994,<end>,<end>
995,hello i'm renting an apartment for $2102 . ,init-price
996,are there any other perks to the apartment and its rental ? ,inquire
997,"yes there is great perks . it has a fireplace , large storage spaces , gated community , and on site laundry facility . ",inform
998,would you consider my offer of $1471 ,counter-price
999,i couldn't go that low . i could drop it down to $1900 if you are willing to come meet today and meet with me . ,counter-price
1000,i could meet today for that price . ,agree
1001,okay we have a deal . ,agree
1002,<end>,<end>
1003,hi ! i see you're interested in renting our studio ? ,intro
1004,yes i am ! it's just what i am looking for ,intro
1005,"it's fully remodeled with new floors , and the kitchen comes equipped with new stainless steel stove , microwave , fridge . washer and dryer included in the apartment . ",supplemental
1006,is the apartment furnished ? ,inquire
1007,"yep , fully furnished so you can move in as soon as you can . ",inform
1008,"i've seen other comparable apartments a few streets over for a lower price . i would like to rent yours , i can offer $900 cash today ",init-price
1009,"we have quite a few people interested , so i can't really go below $1000 . what do you say we do $1000 and the apartment is going to be ready for you today ? ",counter-price
1010,sounds perfect ! i will come by later with the cash and to pick up the keys . thank you ! ,agree
1011,that's a deal ! ,agree
1012,<end>,<end>
1013,"hello , i see you are interested in the whaler , i am asking $250 , its in excellent shape . ",init-price
1014,"yes i like the bike but because the tires are huge white walls i will have to spend a ton of money on white wall cleaner , so would you take fifty dollars ? ",counter-price
1015,"that is far below my asking price , i could not in good faith accept $50 , i am sorry . ",disagree
1016,"i could perhaps go a bit lower , but $50 just will not cut it . a bike like this is worth spending on a tub or two of white wall cleaner . ",vague-price
1017,how about $100 and you throw in a tub of white wall cleaner ? ,counter-price
1018,"$200 , you come pick it up , then ill throw in my tub of cleaner . ",counter-price
1019,"i like the way you think but how about this , and i can't do better . i'll pick up the bike and the white wall cleaner for $150 and two tickets for spider-man homecoming . ",counter-price
1020,"$170 , ill throw in the tickets , and i won't ruin it with spoilers when you show up at my door . ",counter-price
1021,"hey there's a new 59cm sole just listed on craigslist for $125 , thanks for your time . im going to but that one . ",counter-price
1022,but do they got movie tickets and white wall cleaner ? ,inquire
1023,"i just saved $45 who cares , i can buy my own . ",inform
1024,ill throw in one of those bells for the handlebars though . ,supplemental
1025,since your here and im'm talking to you this is what i'll do . you can keep all the garbage and i will give you $125 for the bike . or i'm just going to buy the other one . take it or leave it deal . ,counter-price
1026,"alright , pick it up tonight and we can settle on the $125 . ",agree
1027,deal ,agree
1028,<end>,<end>
1029,hello im very interested in the 2002 mercedez . how long have you had it for ? are you the first owner ? ,inquire
1030,i am . i bought it new in 2002 and have kept it in excellent condition ,inform
1031,how many miles does it have ? are the interiors in good condition ? ,inquire
1032,"80 , 00 miles and the interior are very clean and in good condition . ",inform
1033,how about 3150 ,init-price
1034,"i've priced it at 4 , 500 and feel that is pretty fair . ",counter-price
1035,i cant go that high . how about $3700 . the car is a bit old ,counter-price
1036,4000 is as low as i'll go . ,counter-price
1037,$3900 last offer ,counter-price
1038,no deal 4000 is as low as i'll go . ,insist
1039,fine ill take it ,agree
1040,<end>,<end>
1041,hi . i'm interested in the porsche boxster s that you have posted for sale ,intro
1042,"yes , it is still available . it is a nice fast car . runs very well ",intro
1043,great ! what is the current mileage on the vehicle ? ,inquire
1044,"25 , 268 miles . ",inform
1045,"cool . does the vehicle have any surface scratches or dents ? also , i'm looking to obtain a carfax report . do you know of any accidents or road towing incidents ? ",inquire
1046,"no accidents or towing ever , ",inform
1047,"wow looks good to me . if we meet today and everything as you say , i can offer $12 , 000 cash on hand tonight . quick sale . ",init-price
1048,i could come down a bit . how about 14500 . where are you going to find another porche for 14500 ? ,counter-price
1049,"i know , it looks really good . i'm on a tight budget right now though . just sent my youngest kid into harvard and i really want a nice sports car for my mid-life crisis to put into the garage . ",unknown
1050,"i know the feeling . i could probably come down to 13500 , but you have to let me come over and look at it once a month . ",counter-price
1051,deal . that works for me ! ,agree
1052,very good 13500 and monthly visitation . ,agree
1053,<end>,<end>
1054,"hello , im interested in your schwinn womans bike , 21 speeds is it still available ? ",inquire
1055,"yes , it is ! ",inform
1056,"can you please tell me a little more about the condition of the bike , for example scratches , dents , marks ect ? ",inquire
1057,"the only scratches on it are from when it lays on the ground , otherwise it's in perfect condition . it even has a brand new comfy seat ",inform
1058,"im am very interested in this bike for my wife , she has been looking for one similar to this but we are on a tight budget , would you be willing to sell for $55 and i can come pick it up as soon as possible ? ",init-price
1059,sounds great ! ,agree
1060,great thank you so much ! ! ,agree
1061,<end>,<end>
1062,hey there ! saw you were interested in the bike . i'm looking to get about $50 for it . ,init-price
1063,yes i am interested in your bike . what is the condition of it ? does it have any marks ? how are the tires ? ,inquire
1064,"so i didn't really ride it much , maybe took it out a couple times which is why i'm selling it . the upshot is it is in great condition and the tires are like new . ",inform
1065,sounds really good . i would offer $35 for it ,counter-price
1066,"i could do $35 but you'd have to pick it up , maybe $40 otherwise ? do either of those work ? ",agree
1067,yes i would pick it up and pay $35 ,agree
1068,<end>,<end>
1069,hi i am interested in purchasing your mattress ,intro
1070,"yes , it is still available . ",intro
1071,"great , i am very interested . ",intro
1072,how old is the mattress ? ,inquire
1073,it is about 3 years old and rarely used . it was in our guest room . ,inform
1074,"ok i see , do you have any pets in the house ? ",inquire
1075,"no pets , unless you count my kids ",inform
1076,ha ! well mine do act like wild animals sometimes ! :) i can offer you $135 cash and i will pick up ,init-price
1077,225 and i will load it with you when you pick it up . ,counter-price
1078,i really can't go over $175 and i can bring someone to load so you don't have to ! ,counter-price
1079,175 and you load it . deal ! ,agree
1080,"great , thank you so much ! will be over soon to pick it up ! ",thanks
1081,<end>,<end>
1082,hi i am selling a full sized futon for $125 . ,init-price
1083,i'm interested in the futon . ,intro
1084,is there anything wrong with it ? ,inquire
1085,"no , it is lightly used . i bought it a few months ago from craigslist and it just takes up too much space in my home . ",inform
1086,okay . would you require the buyer to pick it up or would you deliver it ? ,inquire
1087,i could deliver it today if your willing to agree on $125 . ,insist
1088,"if you deliver , i'd be fine with $125 . ",agree
1089,cash or cashier's check ? ,inquire
1090,cash only . ,inform
1091,<end>,<end>
1092,hello ,intro
1093,good day to you i'll go over to you right now and give 180 cash right now for that phone ,init-price
1094,the price is quite a bit okay but you need to come up a bit because the phone is like new . ,vague-price
1095,i used it well and you will hardly notice any scratch or wear on the phone surface ,supplemental
1096,yeah but its not rooted so its not worth that much . that's the issue . i have to get it rooted which costs at least 100 minimum which brings the value of the phone way down . ,vague-price
1097,okay can we leave the price for $200 . this samsung galaxy s6 we are talking about and i also have 32g sd card in it already ,counter-price
1098,okay give me everything ,agree
1099,great . we have a deal then . thanks for your business ,thanks
1100,<end>,<end>
1101,good morning ! ,intro
1102,good morning i an wondering about the receiver . ,intro
1103,what would you like to know ? ,inquire
1104,are the speakers in good condition . no buzzing or crackling . ,inquire
1105,these speakers sound great ! clear and crisp quality . ,inform
1106,are all the connectors and wire included ? ,inquire
1107,"yes , all cables are included - along with a remote , for ease of use from your favorite chair ! ",inform
1108,sounds nice . would you come down on the price a bit . i was thinking more like 25$ . ,init-price
1109,it's a great sound system . i was really hoping to get around $50 for the whole set . ,counter-price
1110,i couldn't really go above 35 for it . ,counter-price
1111,do you live here in town ? ,inquire
1112,"yes , i am nearby . ",inform
1113,"i could do $40 and deliver it for you , since you're nearby . ",counter-price
1114,"that seems fair , if you will help me set it up too . ",agree
1115,sure ! that'll be no problem ,agree
1116,very good 40$ ,agree
1117,<end>,<end>
1118,hello . how can i help you ? ,inquire
1119,i would like to buy the phone . i'll give you $75 in cash and will come get it at your preference . you will not have to deal with anymore buyers . ,init-price
1120,"yeah , 75 is a low , low offer . i have multiple cell phones i'm selling , so i only entertain serious offers , not jokes . ",vague-price
1121,"fine , a round 100 and we can call this a day . ",counter-price
1122,i'd settle for 110 . ,counter-price
1123,done . ,agree
1124,<end>,<end>
1125,hi i am interesting in buying your casella lighting . ,intro
1126,would you be willing to lower the price a small amount ? ,inquire
1127,the price is pretty much firm but we could possibly trade . ,inform
1128,i'm looking for a honda generator . you have one ? ,inquire
1129,unfortunately i do not . how about if i agree to pick up the lights in my truck you agree to lower the price to $900 . i could be there today cash in hand . ,init-price
1130,i only have one and am asking $675 . if you want to pay me $900 i'll take it ! ,counter-price
1131,i apologize i mis typed that i meant to offer $600 . ,counter-price
1132,haha i kind of thought so . do you have anything else you could trade ? ,inquire
1133,"no , i'm not looking to trade anything just interested in purchasing the lights . ",inform
1134,if you pick it up today and pay cash i'll accept $625 . fair ? ,counter-price
1135,"yes , that's fair . thank you . ",agree
1136,great ! we have a deal then . ,thanks
1137,<end>,<end>
1138,hi . i see your interested in my bike ? ,intro
1139,"yes , i need a new one since i wrecked my car and the judge took my license . ",intro
1140,wow well this one is in perfect condition only used twice . ,intro
1141,"nice , i've only ridden a bike a couple of times . would you be willing to teach me if i pay a good price ? ",inquire
1142,yes i can teach you and can start teaching you today . i will also bring the bike to you . ,inform
1143,that would be wonderful . can i offer you 3500 with lessons included . ,init-price
1144,yes you can . that will work . ,agree
1145,thank you so much . i can't wait to stop walking everywhere . ,thanks
1146,<end>,<end>
1147,hello . i'm interested in te house ou have listed for rent . is it still available ? ,inquire
1148,oh thanks . yes it is still available . its a great house and you will truly enjoy staying there . let me know if you have any concern ,inform
1149,how soon could i move in ? would you allow subletting rooms to other people ? ,inquire
1150,if so choose that is okay . you can move in as soon as you want it from 2 weeks from now because the house is vacant . we just need two weeks to tidy up the paper work with the lawyer ,inform
1151,"okay . if subletting is allowed , i'd be okay with the asking price per month . ",agree
1152,so how much are you willing to pay for it ? ,inquire
1153,4800 per month . ,init-price
1154,<end>,<end>
1155,hello ! ! i see that you have a queen size bedroonm set for sale ,intro
1156,i do ! it's only going for $480 too ! ,init-price
1157,awesome ! ! i see that your dresser's has some problems ( the mirror came off) and now it's stained is that correct ? ,inquire
1158,"this is true , however i spent close to $1000 on it and took the stain and mirror into consideration . if it helps i can go to $440 ? ",counter-price
1159,i am interested in yoru bedroom set but i was thinking of making you another offer i can pick it up tonight if your available ,supplemental
1160,i can take a little more off if you're willing to come pick it up . what is your offer ? ,inquire
1161,i can pay you $432 cash ,counter-price
1162,you got a deal ! ,agree
1163,awesome thank you ! ,thanks
1164,<end>,<end>
1165,"hello , i'm interested in the ikea beddinge sleeper sofa futon ",intro
1166,good morning . the sleeper is in very good condition . i've only had it for about a year . i'm looking to sell it for $40 . ,init-price
1167,it looks really nice . would you be interested in accepting a lower price though ? ,vague-price
1168,i am open to negotiation . did you have a price in mind ? ,inquire
1169,"i was wanting to offer $36 for it , if possible ",counter-price
1170,that's reasonable . i'm willing to accept your offer if you purchase it today . ,agree
1171,oh i see that delivery is available ,unknown
1172,"it is available , but i'm wiling to go with your $36 if you can commit to today . ",agree
1173,"yes , would you be able to deliver today ? also what's the cost to deliver ? ",inquire
1174,"i'll do the delivery for free , but if you want to throw me a few bucks for gas money when i get there , i would appreciate it (that is up to you) . ",inform
1175,"yes that's fine , thank you ",thanks
1176,<end>,<end>
1177,"hi , i'm interested in the car for sale ? ",intro
1178,$25k car on sale in excellent condition going for $6415 come and get it while its hot ! ! ,init-price
1179,any dents or dings i should know about ? ,inquire
1180,nope its like new ,inform
1181,"i'm sorry to ask , but the price is a bit more than i can pay . would you be able to come down to 5500 ? ",counter-price
1182,no can do its already at a discount . only 5000 miles on it . my bottom dollar is 6400 ,counter-price
1183,"ouch . please i really need a car so i can go to work , but all i have is 6000 , any more and i won't be able to feed my children . all 12 of them . ",counter-price
1184,"this car will last you and your kids all your lives . you will be able to hand it down to your kids and your kids kids . and they'll be able to ride on it . its like new , $6400 is my bottom dollar . ",insist
1185,<end>,<end>
1186,"hello , are you interested in the cannondale bike ? i am asking $200 for it . its basically brand new , has been stored in my garage . ",init-price
1187,"hi , yes i'm interested but not at that price . ",vague-price
1188,"i am looking to get rid of it quick , if you come pick it up ill go $180 cash in hand today . ",counter-price
1189,i was thinking more like $100 ,counter-price
1190,"thats half of what i am asking , this bike is practically untouched . ",insist
1191,yeah but it has been sitting . i'll have to get it oiled and the tires might be dry rotted . i have to put money into it you see . ,vague-price
1192,i assure you this bike has been well maintained . ,unknown
1193,how about 125 cash and carry - i'll pick it up ? ,counter-price
1194,ill go $140 if you come grab it today . ,counter-price
1195,"ok , i'll take it ! ",agree
1196,<end>,<end>
1197,good morning ! ,intro
1198,"hi , i am interesting in purchasing your bike rack . what condition is it in ? ",inquire
1199,"it is in great condition , very little wear and tear . ",inform
1200,your price is pretty high . i could buy a brand new one of the same model with a warranty near that price . would you be willing to accept $70 . i could pick it up today and pay in cash . ,init-price
1201,that's reasonable . ,agree
1202,okay great . we have a deal . ,agree
1203,<end>,<end>
1204,"hi , i'm interested in the tv you listed . is it still available ? ",intro
1205,"yes , it is available at $349 . it is in excellent condition . ",init-price
1206,how often has it been used ? ,inquire
1207,"it is in my spare bedroom , so not a lot , about once or twice a week for the last 6 months . i am selling it because it's extra and i don't really need it . ",inform
1208,okay . $349 is a little steep for a used television . would you be okay with $275 ? ,counter-price
1209,"i am willing to bend a little , but it is practically brand new and has all the original accessories . we are talking a 47 inch smart tv . how about $329 ? ",counter-price
1210,highest i'm willling to go is $300 . ,counter-price
1211,make it $315 and we have a deal . this tv is amazing with a magic remote and a slim lightweight design that makes it easy to hang anywhere . so let's do it at $315 . ,counter-price
1212,"nope . i gave you my highest price , and i'm not going higher , especially for a used television . good day . ",disagree
1213,<end>,<end>
1214,hello there ! i see you have an apartment for rent ? ,intro
1215,yes i do ! ! this is a great apartment ! ! ! can i ask is it only for you or your family ? ,inquire
1216,"it would be for me only , maybe a few partners here and there . ",inform
1217,what is your asking price for this unit ? ,inquire
1218,"well we are centrallly located to some of the best restaurants , shopping and entertainment in san leandro . . . the freway are a short drive away making it for an easy commutte to 580 , 880 and 238 . . . ",inform
1219,"i see that , i also see you're directly across the street from an elementary school , which means school zones and a lot of unwanted traffic . i'm thinking in the range of $1000 ? ",init-price
1220,"we also offer on site laundry , 24 hour emergency maintaince and assigned parking which means gurantee parking and great ameneties right here in your neighborhood ",unknown
1221,so $1000 is good then ? ,inquire
1222,unfortunately for this great apartment i can't do $1000 a month . . however i can go to $1500 ,counter-price
1223,"thats a decent price . i would be much more comfortable at $1400 though , you would have a deal right now . ",counter-price
1224,right now if you accept $1500 i can give you halft off the 1st months rent ,counter-price
1225,ok sounds like a deal to me ! ,agree
1226,great~ ,agree
1227,<end>,<end>
1228,good morning . are you interested in the iphone 6s i have for sale ? ,intro
1229,wow that seems to be a great deal . but i am just curious do you have your dad's permission to sell the phone ,inquire
1230,"absolutely i do . he's not very tech savvy , so he asked me to sell it for him . ",inform
1231,"like i said in the listing , it's in excellent condition , with only a scuff near the charging port (probably from him trying to plug it in in the dark , haha) . ",supplemental
1232,"we're looking to sell it for $450 , but i'm willing to negotiate on the price . ",init-price
1233,i see . do you have the phone accessories too such as the charger and headphone for the phone ? ,inquire
1234,"no , but i am throwing in an otterbox defender case , which is worth around $20 . ",inform
1235,i see . i am willing to offer $300 ,counter-price
1236,"my dad won't accept that price , but i'm willing to go as low as $360 if you purchase it today . ",counter-price
1237,"no charger , no head phone . i guess i will spend up to $30 to get those . $320 will be ideal . what about $320 then ",counter-price
1238,i can do $320 . i'll send you an official offer for that price . ,agree
1239,<end>,<end>
1240,i see your interested in my bike ? ,intro
1241,"yes , i don't see a picture attached however , is the bike truly in good condition ? ",inquire
1242,yes the bike is in great condition . ,inform
